FID,x,y,lslpts
902,2679793.239360000006855,1161174.367020000005141,1
903,2679844.678569999989122,1161176.511900000041351,1
904,2680183.250000000000000,1161173.750000000000000,1
905,2680256.580190000124276,1161175.301890000002459,1
906,2680015.838239999953657,1161177.573529999936000,1
907,2679840.574320000130683,1161178.114860000088811,1
908,2680033.383700000122190,1161170.762570000020787,1
909,2680155.250000000000000,1161178.750000000000000,1
910,2680239.549999999813735,1161178.725000000093132,1
911,2680050.250000000000000,1161182.250000000000000,1
912,2680195.532050000037998,1161183.198719999985769,1
913,2680096.608210000209510,1161183.041040000040084,1
914,2680522.985290000215173,1161184.279409999959171,1
915,2680162.678569999989122,1161186.464290000032634,1
916,2680424.194440000224859,1161186.583330000052229,1
917,2679933.838349999859929,1161183.566439999965951,1
918,2680527.250000000000000,1161189.000000000000000,1
919,2679982.093750000000000,1161189.968750000000000,1
920,2680590.211540000047535,1161189.057689999928698,1
921,2680308.801719999872148,1161189.818969999905676,1
922,2680086.397259999997914,1161188.178079999983311,1
923,2680190.457650000229478,1161188.785519999917597,1
924,2679930.928569999989122,1161191.410709999967366,1
925,2680111.618809999898076,1161158.080219999887049,1
926,2680124.477270000148565,1161193.840910000028089,1
927,2680364.520089999772608,1161188.350450000027195,1
928,2680288.250000000000000,1161195.500000000000000,1
929,2679975.451609999872744,1161198.209680000087246,1
930,2680188.115379999857396,1161201.923080000095069,1
931,2680546.089290000032634,1161200.541669999947771,1
932,2680242.056119999848306,1161200.974489999935031,1
933,2680363.250000000000000,1161205.250000000000000,1
934,2679926.982619999907911,1161204.332889999961480,1
935,2680554.500000000000000,1161207.500000000000000,1
936,2680440.348590000066906,1161202.762910000048578,1
937,2680333.111699999775738,1161207.316490000113845,1
938,2679865.500000000000000,1161212.000000000000000,1
939,2680368.217389999888837,1161215.521739999996498,1
940,2682346.986519999802113,1161224.202400000067428,1
941,2680299.710200000088662,1161212.946519999997690,1
942,2680323.795320000033826,1161217.724089999916032,1
943,2680128.399999999906868,1161220.425000000046566,1
944,2680207.217740000225604,1161219.782260000007227,1
945,2680183.269230000209063,1161219.961540000047535,1
946,2679811.286139999981970,1161220.560240000020713,1
947,2680187.854170000180602,1161222.500000000000000,1
948,2680491.056249999906868,1161221.050000000046566,1
949,2679802.638890000060201,1161222.705559999914840,1
950,2680512.375000000000000,1161217.000000000000000,1
951,2682288.151790000032634,1161222.285709999967366,1
952,2679856.066089999862015,1161224.278739999979734,1
953,2680213.534479999914765,1161228.362070000031963,1
954,2680294.125000000000000,1161227.250000000000000,1
955,2680492.072430000174791,1161227.731309999944642,1
956,2682336.500000000000000,1161215.454549999907613,1
957,2680797.625000000000000,1161230.000000000000000,1
958,2682293.000000000000000,1161232.000000000000000,1
959,2682281.987180000171065,1161232.762820000061765,1
960,2680195.250000000000000,1161231.750000000000000,1
961,2679905.250000000000000,1161229.000000000000000,1
962,2680500.281820000149310,1161240.500000000000000,1
963,2680780.500000000000000,1161242.687500000000000,1
964,2679909.992480000015348,1161238.090610000072047,1
965,2680235.521999999880791,1161242.178000000072643,1
966,2680717.307260000146925,1161239.997209999943152,1
967,2679612.750000000000000,1161244.699999999953434,1
968,2679199.156649999786168,1161240.518990000011399,1
969,2680111.305559999775141,1161245.416669999947771,1
970,2679183.425679999869317,1161245.060809999937192,1
971,2682281.500000000000000,1161246.750000000000000,1
972,2680593.000000000000000,1161243.750000000000000,1
973,2680292.750000000000000,1161249.750000000000000,1
974,2683007.175319999922067,1161246.215749999973923,1
975,2680220.375000000000000,1161237.750000000000000,1
976,2680843.167390000075102,1161248.997830000007525,1
977,2680217.750000000000000,1161249.250000000000000,1
978,2680245.250000000000000,1161249.750000000000000,1
979,2679623.250000000000000,1161248.500000000000000,1
980,2680348.390889999922365,1161248.750000000000000,1
981,2680428.533330000005662,1161254.850000000093132,1
982,2679194.333329999819398,1161254.628789999987930,1
983,2680190.182690000161529,1161255.086540000047535,1
984,2683009.976189999841154,1161254.059519999893382,1
985,2679798.000000000000000,1161253.750000000000000,1
986,2679813.345240000169724,1161255.773809999926016,1
987,2680231.512930000200868,1161254.122840000083670,1
988,2680319.000000000000000,1161256.500000000000000,1
989,2680208.986839999910444,1161258.460530000040308,1
990,2679637.984379999805242,1161259.984380000038072,1
991,2679821.055559999775141,1161259.986109999939799,1
992,2680154.340909999795258,1161259.556820000056177,1
993,2683002.125000000000000,1161259.750000000000000,1
994,2679839.375000000000000,1161260.750000000000000,1
995,2680125.607139999978244,1161262.702379999915138,1
996,2679613.118069999851286,1161258.224930000025779,1
997,2682997.533129999879748,1161262.500000000000000,1
998,2680208.000000000000000,1161265.250000000000000,1
999,2680310.697370000183582,1161266.802630000049248,1
1000,2680731.000000000000000,1161267.000000000000000,1
1001,2680327.269609999842942,1161266.240199999883771,1
1002,2682307.906250000000000,1161268.218750000000000,1
1003,2680465.500000000000000,1161263.250000000000000,1
1004,2680412.776320000179112,1161269.192109999945387,1
1005,2682301.750000000000000,1161264.500000000000000,1
1006,2680118.555559999775141,1161270.819439999992028,1
1007,2680670.068179999943823,1161271.284089999971911,1
1008,2679642.750000000000000,1161267.500000000000000,1
1009,2679671.720590000040829,1161272.985289999982342,1
1010,2680166.328129999805242,1161273.593750000000000,1
1011,2679831.184779999777675,1161275.402169999899343,1
1012,2680442.836170000024140,1161270.716930000111461,1
1013,2680157.427509999834001,1161274.380180000094697,1
1014,2679630.563829999882728,1161276.042549999896437,1
1015,2680066.250000000000000,1161277.916669999947771,1
1016,2680479.348040000069886,1161276.593140000011772,1
1017,2680027.208819999825209,1161278.255880000069737,1
1018,2679641.168370000086725,1161282.331629999913275,1
1019,2679673.420729999896139,1161280.721540000056848,1
1020,2679430.300210000015795,1161366.243909999961033,1
1021,2679740.500000000000000,1161278.500000000000000,1
1022,2679658.094440000131726,1161285.577779999934137,1
1023,2680082.643939999863505,1161287.446969999931753,1
1024,2682986.843710000161082,1161283.593709999928251,1
1025,2680075.652170000132173,1161287.695649999892339,1
1026,2679724.853660000022501,1161287.896339999977499,1
1027,2680419.367649999912828,1161290.250000000000000,1
1028,2680294.322920000180602,1161290.645830000052229,1
1029,2679323.462960000149906,1161290.194439999992028,1
1030,2679616.005559999961406,1161292.561109999893233,1
1031,2679776.571719999890774,1161284.320479999994859,1
1032,2680063.593750000000000,1161293.109380000038072,1
1033,2679297.951189999934286,1161294.373579999897629,1
1034,2679784.250000000000000,1161293.000000000000000,1
1035,2680076.715909999795258,1161296.647730000084266,1
1036,2680721.052079999819398,1161296.208330000052229,1
1037,2679413.509589999914169,1161409.109600000083447,1
1038,2679683.875000000000000,1161299.000000000000000,1
1039,2680181.000000000000000,1161295.500000000000000,1
1040,2679772.149999999906868,1161299.283330000005662,1
1041,2680197.000000000000000,1161297.750000000000000,1
1042,2679643.389239999931306,1161300.382909999927506,1
1043,2679688.157610000111163,1161301.179350000107661,1
1044,2679799.304789999965578,1161297.674660000018775,1
1045,2679664.767239999957383,1161299.584479999961331,1
1046,2680220.325759999919683,1161302.522730000084266,1
1047,2679656.781250000000000,1161304.031250000000000,1
1048,2679286.521740000229329,1161307.652169999899343,1
1049,2679778.533580000046641,1161307.235069999936968,1
1050,2679806.431820000056177,1161309.250000000000000,1
1051,2679328.242209999822080,1161311.592170000076294,1
1052,2679708.220590000040829,1161312.014710000017658,1
1053,2679765.420140000060201,1161310.430570000084117,1
1054,2679659.656250000000000,1161313.343750000000000,1
1055,2679726.271740000229329,1161312.815219999989495,1
1056,2679760.000000000000000,1161311.750000000000000,1
1057,2679793.648310000076890,1161310.758470000000671,1
1058,2680432.750000000000000,1161314.750000000000000,1
1059,2680707.985659999772906,1161307.424949999898672,1
1060,2679293.902170000132173,1161316.836959999985993,1
1061,2679744.625000000000000,1161317.000000000000000,1
1062,2679923.089840000029653,1161315.546880000038072,1
1063,2679775.977020000107586,1161316.573189999908209,1
1064,2679758.906930000055581,1161318.435740000102669,1
1065,2679298.928569999989122,1161317.625000000000000,1
1066,2679311.625000000000000,1161309.250000000000000,1
1067,2680201.704549999907613,1161318.477269999915734,1
1068,2680292.125000000000000,1161318.250000000000000,1
1069,2679339.500000000000000,1161313.250000000000000,1
1070,2679643.000000000000000,1161315.750000000000000,1
1071,2680139.490000000223517,1161319.330000000074506,1
1072,2680169.250000000000000,1161311.500000000000000,1
1073,2680128.525450000073761,1161320.492510000010952,1
1074,2679912.177639999892563,1161376.475109999999404,1
1075,2680270.500000000000000,1161323.050000000046566,1
1076,2682974.470430000219494,1161320.147850000066683,1
1077,2680412.195449999999255,1161322.895449999952689,1
1078,2679777.964290000032634,1161324.464290000032634,1
1079,2680416.130950000137091,1161324.511900000041351,1
1080,2682970.285709999967366,1161323.273809999926016,1
1081,2679804.638890000060201,1161324.872220000019297,1
1082,2679350.762819999828935,1161325.891030000057071,1
1083,2680360.750000000000000,1161322.000000000000000,1
1084,2679288.500000000000000,1161322.250000000000000,1
1085,2679332.549999999813735,1161325.931249999906868,1
1086,2679751.416670000180602,1161327.107139999978244,1
1087,2679782.126339999958873,1161325.438169999979436,1
1088,2679796.057690000161529,1161327.826919999904931,1
1089,2679931.125000000000000,1161326.250000000000000,1
1090,2680251.039470000192523,1161328.460530000040308,1
1091,2680128.250000000000000,1161326.500000000000000,1
1092,2680656.064809999894351,1161327.768519999925047,1
1093,2679326.000000000000000,1161330.000000000000000,1
1094,2679700.554949999786913,1161329.717029999941587,1
1095,2679732.750000000000000,1161332.000000000000000,1
1096,2680365.128210000228137,1161331.442310000071302,1
1097,2679280.232760000042617,1161332.836210000095889,1
1098,2679309.370170000009239,1161317.690450000111014,1
1099,2679787.500000000000000,1161331.500000000000000,1
1100,2679771.018290000036359,1161334.567070000106469,1
1101,2680366.019230000209063,1161336.326919999904931,1
1102,2680371.000000000000000,1161337.000000000000000,1
1103,2679658.460190000012517,1161334.332799999974668,1
1104,2681055.222219999879599,1161337.916669999947771,1
1105,2679973.648200000170618,1161316.693710000021383,1
1106,2680102.791670000180602,1161337.944439999992028,1
1107,2680682.298390000127256,1161337.620970000047237,1
1108,2680260.250000000000000,1161338.526319999946281,1
1109,2679921.558100000023842,1161334.959509999956936,1
1110,2679324.530609999783337,1161337.780610000016168,1
1111,2679355.871950000058860,1161338.384150000056252,1
1112,2680712.375000000000000,1161334.500000000000000,1
1113,2679331.432930000126362,1161339.365849999943748,1
1114,2679687.012819999828935,1161339.352560000028461,1
1115,2679931.778349999804050,1161337.592780000064522,1
1116,2679697.125000000000000,1161340.750000000000000,1
1117,2679991.345240000169724,1161341.095239999936894,1
1118,2679304.926059999968857,1161342.109149999916553,1
1119,2679801.808540000114590,1161334.498780000023544,1
1120,2680310.298779999837279,1161343.859759999904782,1
1121,2680321.250000000000000,1161344.500000000000000,1
1122,2679289.981819999869913,1161342.372729999944568,1
1123,2679346.332710000220686,1161342.907889999914914,1
1124,2679681.511899999808520,1161344.726190000073984,1
1125,2680664.179729999974370,1161339.355410000076517,1
1126,2679750.067460000049323,1161344.932539999950677,1
1127,2680058.000000000000000,1161346.568179999943823,1
1128,2680323.661760000046343,1161347.279409999959171,1
1129,2680788.561110000126064,1161346.716669999994338,1
1130,2679982.612559999804944,1161344.562799999956042,1
1131,2679945.946969999931753,1161347.628789999987930,1
1132,2680662.223679999820888,1161348.368419999955222,1
1133,2679670.162370000034571,1161345.384019999997690,1
1134,2680082.250000000000000,1161351.250000000000000,1
1135,2680054.833329999819398,1161351.166669999947771,1
1136,2680437.350000000093132,1161349.457140000071377,1
1137,2680005.539470000192523,1161353.197369999950752,1
1138,2680641.658160000108182,1161350.724489999935031,1
1139,2679788.356060000136495,1161353.613640000112355,1
1140,2679797.160829999949783,1161354.113059999886900,1
1141,2679945.856560000218451,1161355.881150000030175,1
1142,2680708.197000000160187,1161353.315369999967515,1
1143,2679779.250000000000000,1161354.750000000000000,1
1144,2680038.919079999905080,1161354.160630000056699,1
1145,2679758.825699999928474,1161353.423309999983758,1
1146,2680071.875000000000000,1161355.750000000000000,1
1147,2680720.000000000000000,1161352.750000000000000,1
1148,2680864.434210000094026,1161357.710530000040308,1
1149,2680540.353769999928772,1161358.655659999931231,1
1150,2680443.133330000098795,1161359.366669999901205,1
1151,2679335.320669999811798,1161357.930209999904037,1
1152,2679804.750000000000000,1161359.750000000000000,1
1153,2679383.012660000007600,1161359.712030000053346,1
1154,2679686.497700000181794,1161354.203040000051260,1
1155,2679764.533019999973476,1161361.603769999928772,1
1156,2679928.973509999923408,1161356.671189999906346,1
1157,2679917.170450000092387,1161361.696969999931753,1
1158,2680722.187500000000000,1161365.062500000000000,1
1159,2679730.916670000180602,1161365.892860000021756,1
1160,2680015.023810000158846,1161364.988099999958649,1
1161,2680058.960529999807477,1161366.144739999901503,1
1162,2680796.192309999838471,1161366.346150000113994,1
1163,2680002.075000000186265,1161367.550000000046566,1
1164,2679719.288269999902695,1161365.841839999891818,1
1165,2680684.178569999989122,1161366.219389999983832,1
1166,2679749.029409999959171,1161368.544119999976829,1
1167,2680168.974580000154674,1161368.262709999922663,1
1168,2680431.000000000000000,1161370.750000000000000,1
1169,2680159.192859999835491,1161369.857139999978244,1
1170,2679787.470149999950081,1161369.735069999936968,1
1171,2679772.265089999884367,1161368.500000000000000,1
1172,2680176.734350000042468,1161379.340640000067651,1
1173,2679799.768519999925047,1161371.273150000022724,1
1174,2680824.000000000000000,1161364.500000000000000,1
1175,2680183.839290000032634,1161373.214290000032634,1
1176,2680031.836329999845475,1161372.505399999907240,1
1177,2679755.721429999917746,1161372.164289999986067,1
1178,2679734.994189999997616,1161372.343020000029355,1
1179,2680727.125000000000000,1161369.500000000000000,1
1180,2680102.125000000000000,1161376.000000000000000,1
1181,2680012.866280000191182,1161375.639530000044033,1
1182,2679977.083329999819398,1161377.000000000000000,1
1183,2680644.875000000000000,1161374.000000000000000,1
1184,2679923.363369999919087,1161376.627910000039265,1
1185,2680779.500000000000000,1161380.000000000000000,1
1186,2680757.640000000130385,1161380.209999999962747,1
1187,2680823.674240000080317,1161381.386359999887645,1
1188,2680764.399999999906868,1161381.387499999953434,1
1189,2679898.875000000000000,1161369.750000000000000,1
1190,2679992.981879999861121,1161381.329709999961779,1
1191,2680809.847649999894202,1161377.312350000021979,1
1192,2680830.116669999901205,1161382.600000000093132,1
1193,2680003.122090000193566,1161379.240310000022873,1
1194,2679702.000000000000000,1161383.500000000000000,1
1195,2680779.500000000000000,1161384.750000000000000,1
1196,2679399.500000000000000,1161383.750000000000000,1
1197,2679742.515039999969304,1161380.443609999958426,1
1198,2679936.139709999784827,1161386.588239999953657,1
1199,2680480.398149999789894,1161387.462959999917075,1
1200,2680798.004240000154823,1161382.268360000103712,1
1201,2679911.195950000081211,1161389.418920000083745,1
1202,2680624.500000000000000,1161369.000000000000000,1
1203,2680068.362069999799132,1161389.310340000083670,1
1204,2679766.000000000000000,1161390.250000000000000,1
1205,2679794.500000000000000,1161390.238640000112355,1
1206,2680688.913120000157505,1161380.082669999916106,1
1207,2680467.012050000019372,1161388.382530000060797,1
1208,2679749.369429999962449,1161388.939490000018850,1
1209,2680051.296879999805242,1161391.078130000038072,1
1210,2679804.424289999995381,1161387.741429999936372,1
1211,2680003.035709999967366,1161393.440480000106618,1
1212,2680603.452699999790639,1161390.198649999918416,1
1213,2680489.166670000180602,1161394.611109999939799,1
1214,2679770.525859999936074,1161395.784479999914765,1
1215,2680796.000000000000000,1161394.250000000000000,1
1216,2679984.748500000219792,1161391.820820000022650,1
1217,2680316.750000000000000,1161398.750000000000000,1
1218,2680817.375000000000000,1161399.862639999948442,1
1219,2680058.532889999914914,1161396.835530000040308,1
1220,2680613.334509999956936,1161397.721829999936745,1
1221,2680479.392279999796301,1161397.083330000052229,1
1222,2680124.468750000000000,1161402.937500000000000,1
1223,2680383.000000000000000,1161403.291669999947771,1
1224,2679746.443179999943823,1161403.795450000092387,1
1225,2680597.125000000000000,1161404.750000000000000,1
1226,2679985.747419999912381,1161403.015459999907762,1
1227,2680748.750000000000000,1161403.500000000000000,1
1228,2680387.500000000000000,1161403.500000000000000,1
1229,2680631.875000000000000,1161395.000000000000000,1
1230,2680447.000000000000000,1161404.750000000000000,1
1231,2679947.375000000000000,1161408.250000000000000,1
1232,2680479.583329999819398,1161407.812500000000000,1
1233,2680847.000000000000000,1161407.000000000000000,1
1234,2680791.289690000005066,1161399.533899999922141,1
1235,2679996.750000000000000,1161411.709999999962747,1
1236,2680745.155799999833107,1161410.894929999951273,1
1237,2680304.474140000063926,1161412.181030000094324,1
1238,2680280.750000000000000,1161412.000000000000000,1
1239,2679974.375000000000000,1161407.750000000000000,1
1240,2680457.549999999813735,1161414.750000000000000,1
1241,2679984.021190000232309,1161417.588980000000447,1
1242,2680472.844339999835938,1161418.910380000015721,1
1243,2680583.669350000098348,1161420.717739999992773,1
1244,2679939.776320000179112,1161421.934210000094026,1
1245,2680844.553799999877810,1161420.382909999927506,1
1246,2680092.790270000230521,1161419.213089999975637,1
1247,2680187.392860000021756,1161422.559519999893382,1
1248,2680652.000000000000000,1161396.750000000000000,1
1249,2680789.750000000000000,1161425.750000000000000,1
1250,2680152.947920000180602,1161427.394799999892712,1
1251,2679955.250000000000000,1161424.000000000000000,1
1252,2680718.750000000000000,1161410.500000000000000,1
1253,2680169.649060000199825,1161424.214790000114590,1
1254,2680044.265819999855012,1161426.101269999984652,1
1255,2680758.580360000021756,1161427.723209999967366,1
1256,2680911.978920000139624,1161428.733359999954700,1
1257,2680237.761109999846667,1161428.638890000060201,1
1258,2680472.500000000000000,1161428.250000000000000,1
1259,2680030.000000000000000,1161428.500000000000000,1
1260,2680192.347089999821037,1161441.537530000088736,1
1261,2680894.500000000000000,1161424.000000000000000,1
1262,2680864.490960000082850,1161430.490960000082850,1
1263,2680780.601350000128150,1161431.756760000018403,1
1264,2680195.444440000224859,1161431.907409999985248,1
1265,2680224.263509999960661,1161432.641890000086278,1
1266,2680092.812500000000000,1161431.166669999947771,1
1267,2680836.500000000000000,1161432.000000000000000,1
1268,2680770.597219999879599,1161433.078699999954551,1
1269,2680065.703999999910593,1161430.226999999955297,1
1270,2680441.000000000000000,1161433.750000000000000,1
1271,2680003.394739999901503,1161435.631580000044778,1
1272,2680047.566959999967366,1161434.174110000021756,1
1273,2680189.373869999777526,1161449.291960000060499,1
1274,2680745.875000000000000,1161438.000000000000000,1
1275,2680834.458329999819398,1161439.375000000000000,1
1276,2680854.000000000000000,1161441.145830000052229,1
1277,2679995.438409999944270,1161441.721009999979287,1
1278,2680024.153849999886006,1161442.250000000000000,1
1279,2680626.772590000182390,1161431.013019999954849,1
1280,2680038.032610000111163,1161445.054350000107661,1
1281,2680148.158090000040829,1161445.161760000046343,1
1282,2680814.014150000177324,1161449.061320000095293,1
1283,2680236.737579999957234,1161500.779989999951795,1
1284,2680803.762500000186265,1161446.903570000082254,1
1285,2680049.217530000023544,1161453.224029999924824,1
1286,2680076.250000000000000,1161451.500000000000000,1
1287,2684252.125000000000000,1161453.899999999906868,1
1288,2680070.930559999775141,1161454.597220000112429,1
1289,2680010.872779999859631,1161449.510759999975562,1
1290,2680184.713239999953657,1161463.264320000074804,1
1291,2680412.937500000000000,1161456.031250000000000,1
1292,2680094.221429999917746,1161453.896939999889582,1
1293,2680657.930000000167638,1161457.290000000037253,1
1294,2680543.083329999819398,1161457.175929999910295,1
1295,2680347.266890000086278,1161456.550680000102147,1
1296,2679957.724919999949634,1161410.978030000114813,1
1297,2679994.500000000000000,1161460.500000000000000,1
1298,2680176.012329999823123,1161458.330719999969006,1
1299,2680172.250000000000000,1161462.532610000111163,1
1300,2680443.263160000089556,1161462.328949999995530,1
1301,2680606.625000000000000,1161445.250000000000000,1
1302,2681285.983010000083596,1161458.337379999924451,1
1303,2680359.416670000180602,1161464.083330000052229,1
1304,2681303.780079999938607,1161463.349619999993593,1
1305,2680104.760869999881834,1161465.195649999892339,1
1306,2680042.520349999889731,1161464.438950000097975,1
1307,2680801.500000000000000,1161460.250000000000000,1
1308,2680529.776320000179112,1161469.276319999946281,1
1309,2680202.923080000095069,1161469.884619999909773,1
1310,2680724.250000000000000,1161472.000000000000000,1
1311,2680815.000000000000000,1161466.000000000000000,1
1312,2680164.625000000000000,1161472.687500000000000,1
1313,2680373.590909999795258,1161474.272730000084266,1
1314,2679963.706600000150502,1161468.419269999954849,1
1315,2680425.040539999958128,1161472.641890000086278,1
1316,2680003.404759999830276,1161475.273809999926016,1
1317,2680748.659880000166595,1161472.904069999931380,1
1318,2680816.250000000000000,1161476.500000000000000,1
1319,2680365.544120000209659,1161477.720590000040829,1
1320,2680653.250000000000000,1161473.750000000000000,1
1321,2680222.500000000000000,1161479.250000000000000,1
1322,2680850.600000000093132,1161481.083330000052229,1
1323,2680186.977270000148565,1161480.180070000002161,1
1324,2680254.164290000218898,1161482.457140000071377,1
1325,2680360.342230000067502,1161481.584950000047684,1
1326,2680217.000000000000000,1161482.500000000000000,1
1327,2680162.479170000180602,1161484.119789999909699,1
1328,2680239.411539999768138,1161486.011540000094101,1
1329,2680256.858109999913722,1161486.493239999981597,1
1330,2680829.375000000000000,1161470.500000000000000,1
1331,2680862.040630000177771,1161485.953130000038072,1
1332,2680020.000000000000000,1161484.250000000000000,1
1333,2680111.186360000167042,1161485.111359999980778,1
1334,2680199.224849999882281,1161445.899919999996200,1
1335,2680059.166670000180602,1161491.694439999992028,1
1336,2680397.250000000000000,1161492.250000000000000,1
1337,2680152.270829999819398,1161491.416669999947771,1
1338,2679997.750000000000000,1161492.645830000052229,1
1339,2680186.432690000161529,1161491.644229999976233,1
1340,2680090.433730000164360,1161491.454820000100881,1
1341,2680067.480769999790937,1161493.134619999909773,1
1342,2680806.090280000120401,1161492.111109999939799,1
1343,2680799.910449999850243,1161494.007459999993443,1
1344,2680781.875000000000000,1161482.750000000000000,1
1345,2680113.654759999830276,1161496.107139999978244,1
1346,2680056.500000000000000,1161498.750000000000000,1
1347,2680025.662500000093132,1161500.175000000046566,1
1348,2680805.500000000000000,1161501.250000000000000,1
1349,2680223.375000000000000,1161500.500000000000000,1
1350,2680099.859379999805242,1161502.062500000000000,1
1351,2680230.901599999982864,1161497.000000000000000,1
1352,2680015.537229999899864,1161503.952130000106990,1
1353,2680828.500000000000000,1161505.250000000000000,1
1354,2680001.988969999831170,1161503.628680000081658,1
1355,2680210.250000000000000,1161503.750000000000000,1
1356,2680213.250000000000000,1161507.250000000000000,1
1357,2680081.500000000000000,1161503.250000000000000,1
1358,2680103.165380000136793,1161506.296150000067428,1
1359,2680044.277780000120401,1161508.861109999939799,1
1360,2680830.372219999786466,1161508.805560000007972,1
1361,2680846.107139999978244,1161510.553569999989122,1
1362,2680758.500000000000000,1161493.974720000056550,1
1363,2680069.572579999919981,1161511.008059999905527,1
1364,2680184.358430000022054,1161509.653609999921173,1
1365,2680620.500000000000000,1161512.250000000000000,1
1366,2680449.569440000224859,1161513.736109999939799,1
1367,2680559.479360000230372,1161500.656840000068769,1
1368,2681366.568179999943823,1161515.340910000028089,1
1369,2680043.659090000204742,1161514.704549999907613,1
1370,2680066.867920000106096,1161517.481129999971017,1
1371,2680121.316180000081658,1161519.007350000087172,1
1372,2680077.330089999828488,1161522.667750000022352,1
1373,2680252.805559999775141,1161525.572219999972731,1
1374,2680239.886529999785125,1161522.013839999912307,1
1375,2680267.460529999807477,1161527.750000000000000,1
1376,2680202.651229999959469,1161526.780860000057146,1
1377,2680057.625000000000000,1161525.250000000000000,1
1378,2680821.222529999911785,1161529.717029999941587,1
1379,2680204.000000000000000,1161531.750000000000000,1
1380,2680186.519230000209063,1161535.673080000095069,1
1381,2680257.527780000120401,1161535.527779999887571,1
1382,2680735.000000000000000,1161536.000000000000000,1
1383,2680040.904260000213981,1161536.095740000018850,1
1384,2680061.915469999890774,1161535.735610000090674,1
1385,2680714.375000000000000,1161477.584280000068247,1
1386,2680141.657320000231266,1161531.587229999946430,1
1387,2680159.958329999819398,1161543.250000000000000,1
1388,2680534.250000000000000,1161546.000000000000000,1
1389,2680141.274999999906868,1161545.850000000093132,1
1390,2680041.467650000005960,1161544.464709999971092,1
1391,2680229.625000000000000,1161547.250000000000000,1
1392,2680741.340909999795258,1161545.681820000056177,1
1393,2680049.838709999807179,1161550.169350000098348,1
1394,2680319.875000000000000,1161549.500000000000000,1
1395,2680726.500000000000000,1161547.000000000000000,1
1396,2680233.292249999940395,1161552.468309999909252,1
1397,2680538.274999999906868,1161557.125000000000000,1
1398,2680111.375000000000000,1161558.000000000000000,1
1399,2680130.970000000204891,1161558.649999999906868,1
1400,2680542.734379999805242,1161559.875000000000000,1
1401,2680123.500000000000000,1161560.250000000000000,1
1402,2680098.929740000050515,1161566.027779999887571,1
1403,2680415.750000000000000,1161568.000000000000000,1
1404,2680362.630950000137091,1161569.488099999958649,1
1405,2680177.022729999851435,1161573.500000000000000,1
1406,2680366.573080000001937,1161572.857689999975264,1
1407,2680553.468750000000000,1161573.812500000000000,1
1408,2685151.102940000128001,1161573.955880000023171,1
1409,2680728.375000000000000,1161568.000000000000000,1
1410,2680113.500000000000000,1161571.750000000000000,1
1411,2680106.329710000194609,1161576.590580000076443,1
1412,2680189.472219999879599,1161575.383330000098795,1
1413,2680138.672679999843240,1161575.677840000018477,1
1414,2680178.814520000014454,1161579.298389999894425,1
1415,2680208.333329999819398,1161580.500000000000000,1
1416,2680214.621789999771863,1161583.070509999990463,1
1417,2680306.104549999814481,1161583.586360000073910,1
1418,2680345.888890000060201,1161584.777779999887571,1
1419,2680284.298390000127256,1161585.637099999934435,1
1420,2680045.750000000000000,1161584.750000000000000,1
1421,2680495.878570000175387,1161585.535709999967366,1
1422,2680075.797300000209361,1161584.114860000088811,1
1423,2680299.375000000000000,1161589.500000000000000,1
1424,2680386.500000000000000,1161592.000000000000000,1
1425,2680310.000000000000000,1161594.000000000000000,1
1426,2680326.180350000038743,1161591.949000000022352,1
1427,2680132.375000000000000,1161590.500000000000000,1
1428,2680178.509260000195354,1161601.787040000082925,1
1429,2680267.750000000000000,1161596.000000000000000,1
1430,2680479.075000000186265,1161605.100000000093132,1
1431,2680288.202380000147969,1161608.488099999958649,1
1432,2680133.000000000000000,1161608.250000000000000,1
1433,2680298.054349999874830,1161608.836959999985993,1
1434,2680341.776790000032634,1161608.839290000032634,1
1435,2680288.553030000068247,1161610.825759999919683,1
1436,2680077.653849999886006,1161612.096150000113994,1
1437,2680098.250000000000000,1161602.000000000000000,1
1438,2680149.750000000000000,1161618.750000000000000,1
1439,2680115.000000000000000,1161622.750000000000000,1
1440,2680233.750000000000000,1161622.750000000000000,1
1441,2680087.270829999819398,1161622.375000000000000,1
1442,2680169.883330000098795,1161622.572219999972731,1
1443,2680184.173529999796301,1161623.214709999971092,1
1444,2680092.845420000143349,1161612.515170000027865,1
1445,2680250.746119999792427,1161623.312020000070333,1
1446,2680443.625000000000000,1161627.250000000000000,1
1447,2680467.489579999819398,1161629.031250000000000,1
1448,2680641.843750000000000,1161632.156250000000000,1
1449,2680567.025450000073761,1161630.079339999938384,1
1450,2680133.760989999864250,1161633.376369999954477,1
1451,2680157.402269999962300,1161630.029649999924004,1
1452,2680254.691180000081658,1161636.102939999895170,1
1453,2680099.250000000000000,1161636.750000000000000,1
1454,2681625.945030000060797,1161872.462910000002012,1
1455,2680119.000000000000000,1161641.250000000000000,1
1456,2680688.075000000186265,1161642.774999999906868,1
1457,2680117.000000000000000,1161649.000000000000000,1
1458,2680242.250000000000000,1161649.759090000065044,1
1459,2680074.175420000217855,1161648.366600000066683,1
1460,2680054.647439999971539,1161653.288459999952465,1
1461,2680193.886359999887645,1161654.886359999887645,1
1462,2680315.145829999819398,1161653.354169999947771,1
1463,2680064.386359999887645,1161655.136359999887645,1
1464,2680179.424999999813735,1161656.233329999959096,1
