FID,x,y,lslpts
580,2657184.364649999886751,1139206.445009999908507,1
581,2659108.484379999805242,1139214.585939999902621,1
582,2659254.575000000186265,1139219.537500000093132,1
583,2659338.702380000147969,1139223.265870000002906,1
584,2658858.759430000092834,1139227.297169999917969,1
585,2659316.168860000092536,1139226.089910000097007,1
586,2656740.603449999820441,1139228.405169999925420,1
587,2656803.916670000180602,1139233.291669999947771,1
588,2656869.375000000000000,1139232.500000000000000,1
589,2657113.560339999850839,1139242.870690000010654,1
590,2657111.277780000120401,1139245.111109999939799,1
591,2657232.542789999861270,1139243.290539999958128,1
592,2656811.147609999869019,1139247.403769999975339,1
593,2656879.479319999925792,1139248.953010000055656,1
594,2658932.006940000224859,1139251.531250000000000,1
595,2659506.697370000183582,1139255.013160000089556,1
596,2657100.875000000000000,1139251.000000000000000,1
597,2656611.395229999907315,1139253.908980000065640,1
598,2656618.012420000042766,1139264.429629999911413,1
599,2659302.402170000132173,1139268.010870000114664,1
600,2656628.269230000209063,1139268.038459999952465,1
601,2656624.057709999848157,1139269.719999999972060,1
602,2659853.104170000180602,1139271.302080000052229,1
603,2659364.669350000098348,1139275.250000000000000,1
604,2656666.125000000000000,1139279.750000000000000,1
605,2656645.549920000135899,1139284.544359999941662,1
606,2659329.019230000209063,1139288.625000000000000,1
607,2659266.130950000137091,1139292.833330000052229,1
608,2659875.000000000000000,1139290.250000000000000,1
609,2659178.674240000080317,1139296.356059999903664,1
610,2659789.360760000068694,1139288.100910000037402,1
611,2659458.764489999972284,1139297.141300000017509,1
612,2659276.750000000000000,1139299.483329999959096,1
613,2656757.942309999838471,1139302.307689999928698,1
614,2656730.434779999777675,1139303.163040000014007,1
615,2657060.192309999838471,1139304.192310000071302,1
616,2659249.954549999907613,1139308.340910000028089,1
617,2656731.344589999876916,1139308.047299999976531,1
618,2656804.083329999819398,1139315.194439999992028,1
619,2659873.767049999907613,1139313.295450000092387,1
620,2656740.288459999952465,1139316.653849999886006,1
621,2659446.113640000112355,1139318.800509999971837,1
622,2659842.125000000000000,1139322.250000000000000,1
623,2659333.902170000132173,1139330.184780000010505,1
624,2659461.369049999862909,1139330.154760000063106,1
625,2659279.302509999834001,1139320.641109999967739,1
626,2659277.010869999881834,1139340.467389999888837,1
627,2659347.000000000000000,1139340.840910000028089,1
628,2659684.570220000110567,1139333.765940000070259,1
629,2659822.613129999954253,1139347.593580000102520,1
630,2659889.756839999929070,1139345.428709999890998,1
631,2659658.149999999906868,1139351.697059999918565,1
632,2659289.500000000000000,1139357.500000000000000,1
633,2660011.446899999864399,1139356.466809999896213,1
634,2660100.108490000013262,1139367.599059999920428,1
635,2659928.000000000000000,1139370.000000000000000,1
636,2659999.448900000192225,1139369.866480000084266,1
637,2660067.114579999819398,1139379.385419999947771,1
638,2660095.438459999859333,1139378.149999999906868,1
639,2660046.834809999912977,1139384.670489999931306,1
640,2659519.807690000161529,1139388.480770000023767,1
641,2660016.287880000192672,1139386.388890000060201,1
642,2659752.966349999886006,1139382.384129999903962,1
643,2660021.060339999850839,1139392.905169999925420,1
644,2660699.625000000000000,1139392.000000000000000,1
645,2659530.715020000003278,1139391.603910000063479,1
646,2660057.941360000055283,1139393.638890000060201,1
647,2660707.000000000000000,1139396.250000000000000,1
648,2660710.661760000046343,1139395.779409999959171,1
649,2659749.375000000000000,1139395.500000000000000,1
650,2659629.455879999790341,1139399.102939999895170,1
651,2659774.031250000000000,1139397.882810000097379,1
652,2659787.467670000158250,1139398.025859999936074,1
653,2659761.062500000000000,1139400.947919999947771,1
654,2659429.000000000000000,1139402.000000000000000,1
655,2659969.728720000013709,1139409.388299999991432,1
656,2660058.600000000093132,1139409.824999999953434,1
657,2659680.741069999989122,1139409.422620000084862,1
658,2659705.045650000218302,1139410.836959999985993,1
659,2659677.375000000000000,1139413.854169999947771,1
660,2659410.372219999786466,1139414.616669999901205,1
661,2659756.366280000191182,1139418.476740000071004,1
662,2659688.875000000000000,1139405.250000000000000,1
663,2660010.000000000000000,1139420.500000000000000,1
664,2659606.471049999818206,1139424.371049999957904,1
665,2660015.071430000010878,1139426.833330000052229,1
666,2659712.769909999798983,1139427.314160000067204,1
667,2660032.997690000105649,1139428.310190000105649,1
668,2659727.671870000194758,1139433.515619999961928,1
669,2659568.317900000140071,1139432.861109999939799,1
670,2660046.000000000000000,1139447.250000000000000,1
671,2659794.933490000199527,1139455.291280000004917,1
672,2659775.875000000000000,1139457.500000000000000,1
673,2659614.828949999995530,1139463.223680000053719,1
674,2659917.500000000000000,1139467.250000000000000,1
675,2659620.117999999783933,1139467.918000000063330,1
676,2659613.656250000000000,1139488.101560000097379,1
677,2660071.369049999862909,1139493.940480000106618,1
678,2660050.885480000171810,1139496.146769999992102,1
679,2660152.891890000086278,1139500.939190000062808,1
680,2659824.535709999967366,1139503.907140000024810,1
681,2661032.003800000064075,1139507.207459999946877,1
682,2659495.090139999985695,1139509.035709999967366,1
683,2660783.863640000112355,1139515.795450000092387,1
684,2660061.391830000095069,1139514.513610000023618,1
685,2660368.234290000051260,1139519.895930000115186,1
686,2660142.229170000180602,1139520.093750000000000,1
687,2659637.396339999977499,1139524.871950000058860,1
688,2659897.355560000054538,1139522.945830000098795,1
689,2659617.375000000000000,1139529.000000000000000,1
690,2660778.875000000000000,1139531.250000000000000,1
691,2659906.125000000000000,1139538.250000000000000,1
692,2660213.500000000000000,1139569.000000000000000,1
693,2660263.500000000000000,1139570.472220000112429,1
694,2660321.789059999864548,1139570.046880000038072,1
695,2659968.760819999966770,1139816.927529999986291,1
696,2660310.031609999947250,1139604.617820000043139,1
697,2660345.121650000102818,1139603.462640000041574,1
698,2660381.500000000000000,1139615.250000000000000,1
699,2660369.125000000000000,1139613.500000000000000,1
700,2660970.500000000000000,1139615.750000000000000,1
701,2660405.008280000183731,1139616.183770000003278,1
702,2660304.830990000162274,1139614.700699999928474,1
703,2660320.363640000112355,1139619.931820000056177,1
704,2659849.937500000000000,1139621.140630000038072,1
705,2660416.750000000000000,1139628.500000000000000,1
706,2660961.396569999866188,1139632.923050000099465,1
707,2659652.158160000108182,1139636.811220000032336,1
708,2659840.553259999956936,1139639.438649999909103,1
709,2659833.728529999963939,1139640.281170000089332,1
710,2659872.113080000039190,1139640.525390000082552,1
711,2660305.959629999939352,1139638.105519999982789,1
712,2659832.054479999933392,1139645.519670000066981,1
713,2659873.674310000147671,1139649.853889999911189,1
714,2659861.760639999993145,1139651.175529999891296,1
715,2656480.191089999862015,1139655.250000000000000,1
716,2659618.250000000000000,1139654.750000000000000,1
717,2659604.654719999991357,1139644.008440000005066,1
718,2659752.011899999808520,1139655.170630000066012,1
719,2659868.368600000161678,1139657.579360000090674,1
720,2659661.641299999784678,1139660.010870000114664,1
721,2659874.413610000163317,1139662.682789999991655,1
722,2659831.927970000077039,1139664.216100000077859,1
723,2659671.620370000135154,1139666.416669999947771,1
724,2659667.144739999901503,1139668.013160000089556,1
725,2659839.318179999943823,1139667.295450000092387,1
726,2659643.250000000000000,1139663.000000000000000,1
727,2659799.875000000000000,1139661.500000000000000,1
728,2659618.439999999944121,1139667.564999999944121,1
729,2659817.990000000223517,1139672.909999999916181,1
730,2659820.875000000000000,1139673.250000000000000,1
731,2659968.042859999928623,1139672.685710000107065,1
732,2659631.407139999791980,1139679.107139999978244,1
733,2659665.625000000000000,1139679.250000000000000,1
734,2659909.226470000110567,1139680.102939999895170,1
735,2660408.768070000223815,1139681.346390000078827,1
736,2659648.846439999993891,1139678.226999999955297,1
737,2656473.586209999863058,1139687.801720000104979,1
738,2659853.000000000000000,1139688.000000000000000,1
739,2659961.913699999917299,1139689.858539999928325,1
740,2660553.384939999785274,1139696.853270000079647,1
741,2659788.250000000000000,1139693.500000000000000,1
742,2660013.583329999819398,1139700.338890000013635,1
743,2659809.461399999912828,1139694.216749999905005,1
744,2659826.310289999935776,1139697.604109999956563,1
745,2659881.937500000000000,1139709.031250000000000,1
746,2659903.851890000049025,1139711.620779999997467,1
747,2660151.075000000186265,1139713.050000000046566,1
748,2659816.451210000086576,1139714.474080000072718,1
749,2659811.592639999929816,1139710.408409999916330,1
750,2660149.500000000000000,1139715.250000000000000,1
751,2660984.625000000000000,1139719.250000000000000,1
752,2659901.054880000185221,1139719.951219999929890,1
753,2656558.750000000000000,1139722.000000000000000,1
754,2660789.111359999980778,1139720.895449999952689,1
755,2660061.065789999905974,1139722.888160000089556,1
756,2659875.832280000206083,1139725.022150000091642,1
757,2659821.000000000000000,1139721.000000000000000,1
758,2659839.378049999941140,1139725.813610000070184,1
759,2659832.729170000180602,1139729.583330000052229,1
760,2660887.141629999969155,1139727.096009999979287,1
761,2660897.919999999925494,1139736.250000000000000,1
762,2660752.125000000000000,1139738.250000000000000,1
763,2659854.897319999989122,1139737.011159999994561,1
764,2660539.077529999893159,1139742.030569999944419,1
765,2660548.047489999793470,1139746.429149999981746,1
766,2659891.047979999799281,1139744.423620000015944,1
767,2660778.142760000191629,1139755.390859999926761,1
768,2659898.125000000000000,1139756.750000000000000,1
769,2660585.382029999978840,1139755.260789999971166,1
770,2660715.785709999967366,1139759.892860000021756,1
771,2660786.109219999983907,1139761.143200000049546,1
772,2660651.400789999868721,1139763.900790000101551,1
773,2662011.250000000000000,1139767.500000000000000,1
774,2660642.298779999837279,1139765.144309999886900,1
775,2659830.259089999832213,1139772.181820000056177,1
776,2656623.250000000000000,1139773.500000000000000,1
777,2660456.583329999819398,1139783.295450000092387,1
778,2660281.625000000000000,1139784.500000000000000,1
779,2659989.162349999882281,1139777.936759999953210,1
780,2660895.750000000000000,1139789.633519999915734,1
781,2660184.875000000000000,1139788.250000000000000,1
782,2660672.427329999860376,1139793.561049999902025,1
783,2660553.296509999781847,1139796.924420000053942,1
784,2660162.498449999839067,1139795.349380000028759,1
785,2660116.060879999771714,1139799.952070000115782,1
786,2660621.529999999795109,1139805.290000000037253,1
787,2660324.845509999897331,1139805.185389999998733,1
788,2659861.722409999929368,1139806.723239999962971,1
789,2655863.500000000000000,1139808.250000000000000,1
790,2660619.770409999880940,1139811.137550000101328,1
791,2660201.477270000148565,1139817.181820000056177,1
792,2660036.683329999912530,1139818.066670000087470,1
793,2655881.500000000000000,1139820.000000000000000,1
794,2660169.559520000126213,1139821.035709999967366,1
795,2660345.968750000000000,1139820.166669999947771,1
796,2660203.206520000007004,1139822.206520000007004,1
797,2660177.824440000113100,1139819.712079999968410,1
798,2660169.870000000111759,1139826.989999999990687,1
799,2660360.865379999857396,1139826.942310000071302,1
800,2660360.950000000186265,1139830.850000000093132,1
801,2660928.030150000005960,1139838.389389999909326,1
802,2660223.641890000086278,1139845.020269999979064,1
803,2660177.008409999776632,1139837.297830000054091,1
804,2660647.820859999861568,1139841.097589999902993,1
805,2660183.694440000224859,1139848.061109999893233,1
806,2660205.820480000227690,1139846.567180000012740,1
807,2660245.434210000094026,1139851.842110000085086,1
808,2660268.649999999906868,1139849.702169999945909,1
809,2655788.642959999851882,1139852.125749999890104,1
810,2660351.500000000000000,1139845.750000000000000,1
811,2660928.872090000193566,1139852.180070000002161,1
812,2660059.654279999900609,1139854.274690000107512,1
813,2660013.661059999838471,1139853.055290000047535,1
814,2660196.643720000050962,1139855.128150000004098,1
815,2660884.583329999819398,1139857.435190000105649,1
816,2660858.535709999967366,1139862.196430000010878,1
817,2660857.500000000000000,1139865.500000000000000,1
818,2660861.848590000066906,1139868.595070000039414,1
819,2656577.536669999826699,1139869.783330000005662,1
820,2660257.137070000171661,1139862.880150000099093,1
821,2660233.048520000185817,1139868.529540000017732,1
822,2660331.451059999875724,1139873.276460000080988,1
823,2660222.250000000000000,1139879.940480000106618,1
824,2661859.179640000220388,1139879.556009999942034,1
825,2660004.982989999931306,1139846.602710000006482,1
826,2660301.911110000219196,1139884.624069999903440,1
827,2660285.186670000199229,1139872.489370000082999,1
828,2660321.951220000162721,1139892.659569999901578,1
829,2660270.145000000018626,1139895.145000000018626,1
830,2660304.281810000073165,1139896.986650000093505,1
831,2660246.875000000000000,1139893.500000000000000,1
832,2660419.646730000153184,1139904.176729999948293,1
833,2660891.656250000000000,1139901.742790000047535,1
834,2660319.488179999869317,1139908.431749999988824,1
835,2660280.704460000153631,1139908.903500000014901,1
836,2660420.842590000014752,1139909.953699999954551,1
837,2660272.887130000162870,1139910.080569999990985,1
838,2660282.205879999790341,1139912.823529999936000,1
839,2660988.250000000000000,1139915.750000000000000,1
840,2660435.202370000071824,1139915.427720000036061,1
841,2660263.102380000054836,1139924.573809999972582,1
842,2660296.474280000198632,1139924.111569999950007,1
843,2660950.317569999955595,1139929.398650000104681,1
844,2660338.416670000180602,1139934.015150000108406,1
845,2660322.598799999803305,1139932.751489999936894,1
846,2660398.896559999790043,1139946.560619999887422,1
847,2660407.547979999799281,1139960.537530000088736,1
848,2660940.841250000055879,1139958.679659999907017,1
849,2661052.250000000000000,1139966.750000000000000,1
850,2661051.178569999989122,1139970.630949999904260,1
851,2660429.250000000000000,1139970.126239999895915,1
852,2660399.081170000135899,1139974.645950000034645,1
853,2660407.735630000010133,1139975.414679999928921,1
854,2660291.009670000057667,1139973.628449999960139,1
855,2660485.049790000077337,1139981.899359999923036,1
856,2660427.635249999817461,1139992.790980000048876,1
857,2661098.445189999882132,1139991.252080000005662,1
858,2661103.500000000000000,1139996.847700000042096,1
859,2661107.375000000000000,1140001.377369999885559,1
860,2660509.655079999938607,1140000.739300000015646,1
861,2660494.384879999794066,1139999.508850000100210,1
862,2661090.875000000000000,1140003.250000000000000,1
863,2661100.250000000000000,1140008.750000000000000,1
864,2660496.575019999872893,1140009.216930000111461,1
865,2661082.625000000000000,1140023.500000000000000,1
866,2661103.584170000161976,1140023.976130000082776,1
867,2661092.271740000229329,1140027.489129999885336,1
868,2661367.549999999813735,1140033.175000000046566,1
869,2660449.656909999903291,1140028.368770000059158,1
870,2660520.629079999867827,1140031.122549999970943,1
871,2660585.500000000000000,1140036.500000000000000,1
872,2660569.483810000121593,1140039.682860000059009,1
873,2660502.944440000224859,1140041.097139999968931,1
874,2661320.250000000000000,1140041.750000000000000,1
875,2660517.096510000061244,1140042.001159999985248,1
876,2660533.111109999939799,1140044.013890000060201,1
877,2660572.199419999960810,1140045.082780000055209,1
878,2661138.000000000000000,1140046.750000000000000,1
879,2660380.656250000000000,1140057.375000000000000,1
880,2660627.808050000108778,1140052.593649999937043,1
881,2661127.000000000000000,1140032.000000000000000,1
882,2660511.002510000020266,1140063.943230000091717,1
883,2660639.316740000154823,1140064.548990000039339,1
884,2661077.455879999790341,1140073.397060000104830,1
885,2660555.011779999826103,1140072.525469999993220,1
886,2660622.111539999954402,1140067.842309999978170,1
887,2660404.216140000149608,1140068.115130000049248,1
888,2660666.686170000117272,1140072.842450000112876,1
889,2660604.935479999985546,1140083.806450000032783,1
890,2660678.915969999972731,1140084.724390000104904,1
891,2660704.555559999775141,1140092.111109999939799,1
892,2660549.283729999791831,1140088.418890000088140,1
893,2660497.619570000097156,1140094.369570000097156,1
894,2660696.335080000106245,1140090.807269999990240,1
895,2660645.166240000165999,1140087.800989999901503,1
896,2660438.000000000000000,1140086.182220000075176,1
897,2660592.890259999781847,1140097.653910000110045,1
898,2660449.175239999778569,1140105.911090000066906,1
899,2660662.957539999857545,1140109.167150000110269,1
900,2660490.181599999777973,1140109.106069999979809,1
901,2660647.199490000028163,1140107.117229999974370,1
902,2660462.971929999999702,1140118.629740000003949,1
903,2660497.750000000000000,1140118.250000000000000,1
904,2660453.564670000225306,1140124.180489999940619,1
905,2660690.427910000085831,1140123.920910000102594,1
906,2660702.019340000115335,1140130.488450000062585,1
907,2660431.191000000108033,1140140.750000000000000,1
908,2660717.746199999935925,1140145.070670000044629,1
909,2660622.600440000183880,1140144.550740000093356,1
910,2660311.592590000014752,1140148.814809999894351,1
911,2660700.857429999858141,1140145.618699999991804,1
912,2660400.089459999930114,1140152.695809999946505,1
913,2660651.128049999941140,1140157.109759999904782,1
914,2660708.673409999813884,1140153.544800000032410,1
915,2660761.250000000000000,1140161.000000000000000,1
916,2660390.147869999986142,1140165.116480000084266,1
917,2660556.575329999905080,1140170.859269999898970,1
918,2660731.890639999881387,1140164.750000000000000,1
919,2660700.886010000016540,1140186.440510000102222,1
920,2660772.803069999907166,1140188.094529999885708,1
921,2660781.681140000000596,1140187.354090000037104,1
922,2660539.279850000049919,1140188.824629999930039,1
923,2660737.749919999856502,1140191.087180000031367,1
924,2660713.379720000084490,1140191.070079999975860,1
925,2660758.615530000068247,1140193.557779999915510,1
926,2660703.264020000118762,1140192.186969999922439,1
927,2660875.475010000169277,1140199.036099999910221,1
928,2660847.171769999898970,1140212.295660000061616,1
929,2660867.130570000037551,1140213.494579999940470,1
930,2660581.241760000120848,1140213.659340000012890,1
931,2660843.411019999999553,1140217.283899999922141,1
932,2660600.182500000111759,1140199.435220000101253,1
933,2660635.504490000195801,1140214.996180000016466,1
934,2660622.707549999933690,1140216.420979999937117,1
935,2660832.510079999919981,1140224.259039999917150,1
936,2660817.085049999877810,1140224.188510000007227,1
937,2660869.599349999800324,1140223.667050000047311,1
938,2660901.909370000008494,1140225.750000000000000,1
939,2660646.730990000069141,1140228.400360000086948,1
940,2660839.392709999810904,1140227.591460000025108,1
941,2660584.860489999875426,1140226.218360000057146,1
942,2660611.982749999966472,1140231.662740000057966,1
943,2660842.227049999870360,1140235.722360000014305,1
944,2660652.017500000074506,1140243.569429999915883,1
945,2660622.071250000037253,1140242.778339999960735,1
946,2660609.564530000090599,1140260.282739999936894,1
947,2660693.679349999874830,1140262.288040000014007,1
948,2660882.166970000136644,1140262.458540000021458,1
949,2660733.920640000142157,1140263.497969999909401,1
950,2660747.125000000000000,1140268.418039999902248,1
951,2660649.790599999949336,1140275.681480000028387,1
952,2660609.499890000093728,1140278.168129999889061,1
953,2660616.139090000186116,1140283.067520000040531,1
954,2660816.000000000000000,1140285.000000000000000,1
955,2660758.468350000213832,1140284.739580000052229,1
956,2660773.746710000094026,1140285.146070000017062,1
957,2660791.264030000194907,1140288.006220000097528,1
958,2660885.000000000000000,1140292.250000000000000,1
959,2660869.750000000000000,1140314.000000000000000,1
960,2660818.541650000028312,1140326.582129999995232,1
961,2660826.193279999773949,1140329.496030000038445,1
962,2660844.919679999817163,1140335.282529999967664,1
963,2660926.375000000000000,1140344.750000000000000,1
964,2660936.101850000210106,1140359.444439999992028,1
965,2660922.125000000000000,1140367.250000000000000,1
966,2660985.115710000041872,1140377.154289999976754,1
967,2661038.521370000205934,1140392.515989999985322,1
968,2660884.518070000223815,1140403.540770000079647,1
969,2661047.501279999967664,1140402.933780000079423,1
970,2660904.242839999962598,1140408.228580000111833,1
971,2660909.895659999921918,1140409.119630000088364,1
972,2661019.177589999977499,1140409.901719999965280,1
973,2660999.271740000229329,1140411.163040000014007,1
974,2660982.587309999857098,1140411.904069999931380,1
975,2661024.412589999847114,1140415.950750000076368,1
976,2661014.074680000077933,1140429.048699999926612,1
977,2661060.617740000132471,1140425.727419999893755,1
978,2660959.686910000164062,1140436.054250000044703,1
979,2661119.769230000209063,1140441.961540000047535,1
980,2661133.869719999842346,1140441.235919999890029,1
981,2661012.858190000057220,1140442.390350000001490,1
982,2661042.154459999874234,1140450.138530000112951,1
983,2660986.048969999887049,1140444.051710000028834,1
984,2661046.708329999819398,1140455.156250000000000,1
985,2661236.000000000000000,1140459.000000000000000,1
986,2661085.250000000000000,1140452.750000000000000,1
987,2661048.326390000060201,1140463.725689999992028,1
988,2661017.131759999785572,1140461.934739999938756,1
989,2661005.740699999965727,1140471.362990000052378,1
990,2661072.518290000036359,1140476.603660000022501,1
991,2661087.260639999993145,1140481.372340000001714,1
992,2661281.515680000185966,1140489.245050000026822,1
993,2661176.000000000000000,1140484.233890000032261,1
994,2661193.155329999979585,1140501.780090000014752,1
995,2661312.944440000224859,1140508.472220000112429,1
996,2661233.452599999960512,1140489.887589999940246,1
997,2661334.261899999808520,1140516.488099999958649,1
998,2661116.509049999993294,1140513.942629999946803,1
999,2661266.249429999850690,1140516.794860000023618,1
1000,2661114.201630000025034,1140526.554449999937788,1
1001,2661295.961970000062138,1140530.237170000094920,1
1002,2661255.145909999962896,1140553.706699999980628,1
1003,2661449.599059999920428,1140588.187110000057146,1
1004,2661448.703129999805242,1140596.968750000000000,1
1005,2661270.040120000019670,1140578.317680000094697,1
1006,2661341.125000000000000,1140617.750000000000000,1
1007,2661272.883330000098795,1140635.508330000098795,1
1008,2661325.596189999952912,1140631.103910000063479,1
1009,2661270.864860000088811,1140648.324319999897853,1
1010,2661355.001579999923706,1140657.205700000049546,1
1011,2661386.915219999849796,1140670.376500000013039,1
1012,2661438.619229999836534,1140681.342309999978170,1
1013,2661378.381149999797344,1140691.840159999905154,1
1014,2661426.828980000223964,1140686.960119999945164,1
1015,2661288.329270000103861,1140688.953250000020489,1
1016,2661370.502429999876767,1140707.283980000065640,1
1017,2662529.270500000100583,1141029.059959999984130,1
1018,2662528.598309999797493,1141038.360469999955967,1
1019,2662534.640620000194758,1141050.531250000000000,1
1020,2662187.958329999819398,1141051.979169999947771,1
1021,2662568.840909999795258,1141107.037879999959841,1
1022,2662313.019780000206083,1141158.999640000052750,1
