FID,x,y,lslpts
581,2770976.450000000186265,1184990.989999999990687,1
582,2773064.333329999819398,1184993.416669999947771,1
583,2773122.783079999964684,1184990.554350000107661,1
584,2770977.500000000000000,1184998.000000000000000,1
585,2773156.485679999925196,1184992.142449999926612,1
586,2774292.120970000047237,1184999.395160000072792,1
587,2773016.500000000000000,1184999.500000000000000,1
588,2773120.750000000000000,1185003.250000000000000,1
589,2769104.776970000006258,1185007.733580000000075,1
590,2773016.886359999887645,1185009.946969999931753,1
591,2769123.680470000021160,1185015.638049999950454,1
592,2770973.500000000000000,1185014.000000000000000,1
593,2774105.333329999819398,1185026.416669999947771,1
594,2774060.250000000000000,1185026.750000000000000,1
595,2774122.632129999808967,1185029.278050000080839,1
596,2774102.659090000204742,1185040.863640000112355,1
597,2769139.620500000193715,1185040.415469999890774,1
598,2774054.083329999819398,1185044.365380000090227,1
599,2769124.996340000070632,1185039.141779999947175,1
600,2769145.466669999994338,1185052.816670000087470,1
601,2774052.575000000186265,1185052.491669999901205,1
602,2774348.960529999807477,1185060.013160000089556,1
603,2769484.169350000098348,1185063.524190000025555,1
604,2769580.997789999935776,1185060.703539999900386,1
605,2769491.875000000000000,1185063.743590000085533,1
606,2774329.004509999882430,1185070.570490000071004,1
607,2774547.572920000180602,1185070.250000000000000,1
608,2774332.630950000137091,1185073.345239999936894,1
609,2769182.390000000130385,1185074.050000000046566,1
610,2773979.926469999831170,1185078.779409999959171,1
611,2771294.250000000000000,1185081.250000000000000,1
612,2769505.125000000000000,1185079.750000000000000,1
613,2774335.226189999841154,1185088.511900000041351,1
614,2772689.019230000209063,1185091.461540000047535,1
615,2774487.476720000151545,1185091.486389999976382,1
616,2769505.295169999822974,1185090.013869999907911,1
617,2774189.625000000000000,1185100.750000000000000,1
618,2769507.318179999943823,1185107.568179999943823,1
619,2775261.500000000000000,1185111.000000000000000,1
620,2768561.859989999793470,1185114.650140000041574,1
621,2769169.375000000000000,1185119.250000000000000,1
622,2769142.486839999910444,1185122.276319999946281,1
623,2768883.437500000000000,1185134.515630000038072,1
624,2774033.503250000067055,1185133.094160000095144,1
625,2769575.946260000113398,1185133.128500000108033,1
626,2774560.663790000136942,1185146.362070000031963,1
627,2769587.070979999843985,1185141.191060000099242,1
628,2770451.750000000000000,1185151.000000000000000,1
629,2768897.694440000224859,1185161.305560000007972,1
630,2774588.853850000072271,1185161.698080000001937,1
631,2770487.879629999864846,1185168.546300000045449,1
632,2774037.079789999872446,1185179.579790000105277,1
633,2770520.125000000000000,1185186.750000000000000,1
634,2770565.181820000056177,1185186.750000000000000,1
635,2774180.621429999824613,1185194.492860000114888,1
636,2769455.988539999816567,1185206.541710000019521,1
637,2768650.532610000111163,1185271.336959999985993,1
638,2774018.166670000180602,1185281.179819999961182,1
639,2774026.815789999905974,1185286.197369999950752,1
640,2774016.861109999939799,1185290.083330000052229,1
641,2769455.509999999776483,1185294.639999999897555,1
642,2774098.250000000000000,1185327.221630000043660,1
643,2774587.750000000000000,1185321.750000000000000,1
644,2774579.750000000000000,1185332.000000000000000,1
645,2774576.402780000120401,1185335.763890000060201,1
646,2769254.750000000000000,1185337.000000000000000,1
647,2770635.500000000000000,1185338.500000000000000,1
648,2774596.000000000000000,1185332.250000000000000,1
649,2774067.750000000000000,1185376.250000000000000,1
650,2769166.684779999777675,1185383.315219999989495,1
651,2769143.959480000194162,1185381.117829999886453,1
652,2774065.583329999819398,1185400.583330000052229,1
653,2768711.228939999826252,1185411.750000000000000,1
654,2773261.633619999978691,1185411.615909999934956,1
655,2773249.750000000000000,1185415.222220000112429,1
656,2773261.363640000112355,1185421.545450000092387,1
657,2774649.355260000098497,1185429.013160000089556,1
658,2773275.080490000080317,1185437.237230000086129,1
659,2773251.727270000148565,1185442.272730000084266,1
660,2774033.143939999863505,1185442.537879999959841,1
661,2769170.799209999851882,1185444.031299999915063,1
662,2773244.292289999779314,1185442.337060000048950,1
663,2769043.500880000181496,1185442.584809999912977,1
664,2773286.399209999945015,1185450.657820000080392,1
665,2769234.375000000000000,1185451.750000000000000,1
666,2773250.161110000219196,1185450.266670000040904,1
667,2769055.423390000127256,1185451.088710000040010,1
668,2773234.000000000000000,1185450.500000000000000,1
669,2773284.256709999870509,1185461.525089999893680,1
670,2773251.704549999907613,1185461.729019999969751,1
671,2773249.431820000056177,1185469.000000000000000,1
672,2774589.455879999790341,1185474.367649999912828,1
673,2769223.850000000093132,1185480.912500000093132,1
674,2769936.809520000126213,1185490.940480000106618,1
675,2773193.750000000000000,1185494.250000000000000,1
676,2769079.778729999903589,1185512.835359999909997,1
677,2769961.822819999884814,1185540.248059999896213,1
678,2770027.000000000000000,1185564.250000000000000,1
679,2774545.750000000000000,1185564.500000000000000,1
680,2770047.875000000000000,1185575.750000000000000,1
681,2769919.200499999802560,1185578.928219999885187,1
682,2770065.941860000137240,1185584.720930000068620,1
683,2770046.943549999967217,1185588.104839999927208,1
684,2769920.602940000128001,1185589.455880000023171,1
685,2769666.771190000232309,1185613.139830000000075,1
686,2773822.500000000000000,1185635.250000000000000,1
687,2771669.477270000148565,1185637.704549999907613,1
688,2776825.500000000000000,1185663.250000000000000,1
689,2769932.000000000000000,1185667.500000000000000,1
690,2774277.338889999780804,1185676.827779999934137,1
691,2774284.780300000216812,1185680.568179999943823,1
692,2769936.976460000034422,1185676.230939999921247,1
693,2774538.892860000021756,1185684.464290000032634,1
694,2774311.875000000000000,1185686.000000000000000,1
695,2773370.500000000000000,1185683.250000000000000,1
696,2774271.250000000000000,1185690.916669999947771,1
697,2773360.500000000000000,1185692.831229999894276,1
698,2774530.530300000216812,1185698.562500000000000,1
699,2774394.402089999988675,1185705.071930000092834,1
700,2776848.000000000000000,1185709.500000000000000,1
701,2774531.533780000172555,1185709.587839999934658,1
702,2773378.403510000091046,1185722.697369999950752,1
703,2769880.240290000103414,1185753.308250000001863,1
704,2769817.326090000104159,1185750.526090000057593,1
705,2769894.374559999909252,1185762.346489999908954,1
706,2777004.544699999969453,1185766.154580000089481,1
707,2769724.250000000000000,1185776.750000000000000,1
708,2774390.854809999931604,1185780.764160000020638,1
709,2774388.500000000000000,1185787.750000000000000,1
710,2776827.766669999808073,1185789.811109999893233,1
711,2774239.781909999903291,1185797.388299999991432,1
712,2776832.750000000000000,1185797.297169999917969,1
713,2774247.939840000122786,1185798.267960000084713,1
714,2774378.506879999767989,1185795.676609999965876,1
715,2774278.854960000142455,1185802.861980000045151,1
716,2777015.737749999854714,1185809.431929999962449,1
717,2776765.339290000032634,1185806.339290000032634,1
718,2776814.750000000000000,1185812.000000000000000,1
719,2777048.522619999945164,1185815.394859999883920,1
720,2774342.230500000063330,1185821.500000000000000,1
721,2774798.250000000000000,1185835.250000000000000,1
722,2775079.305559999775141,1185837.111109999939799,1
723,2769874.504310000222176,1185859.715520000085235,1
724,2769839.321299999952316,1185850.160459999926388,1
725,2776265.831819999963045,1185899.068179999943823,1
726,2776775.409789999946952,1185900.783650000113994,1
727,2770097.266669999808073,1185906.483329999959096,1
728,2770085.489360000006855,1185906.308509999886155,1
729,2770038.292609999887645,1185906.544029999990016,1
730,2770085.910709999967366,1185913.321430000010878,1
731,2770186.793099999893457,1185912.956900000106543,1
732,2776767.245730000082403,1185914.959610000019893,1
733,2770057.000000000000000,1185918.750000000000000,1
734,2770071.312500000000000,1185918.364580000052229,1
735,2770051.906159999780357,1185914.771489999955520,1
736,2776729.753239999990910,1185921.532309999922290,1
737,2770066.071430000010878,1185924.595239999936894,1
738,2777089.952200000174344,1185925.195449999999255,1
739,2770070.986839999910444,1185925.144739999901503,1
740,2770085.961269999854267,1185925.757040000054985,1
741,2774522.220590000040829,1185927.250000000000000,1
742,2769978.777780000120401,1185927.888890000060201,1
743,2770034.850000000093132,1185927.933329999912530,1
744,2776757.384829999879003,1185926.895010000094771,1
745,2774530.447670000139624,1185927.961240000091493,1
746,2770091.000000000000000,1185929.000000000000000,1
747,2770142.389709999784827,1185930.408090000040829,1
748,2770124.926469999831170,1185933.205880000023171,1
749,2774499.912500000093132,1185933.175000000046566,1
750,2770189.361109999939799,1185934.277779999887571,1
751,2770051.182200000155717,1185934.334749999921769,1
752,2769985.943510000128299,1185931.952460000058636,1
753,2774525.215520000085235,1185936.497130000032485,1
754,2774504.750000000000000,1185938.875000000000000,1
755,2770000.701309999916703,1185936.967339999973774,1
756,2770071.839740000199527,1185940.570509999990463,1
757,2774272.580310000106692,1185941.531650000018999,1
758,2770213.022989999968559,1185937.477010000031441,1
759,2770053.250000000000000,1185944.000000000000000,1
760,2769909.709729999769479,1185940.323829999892041,1
761,2774270.718750000000000,1185945.375000000000000,1
762,2770188.938889999873936,1185944.927780000027269,1
763,2770214.837720000185072,1185946.627189999911934,1
764,2774463.861109999939799,1185949.046300000045449,1
765,2774486.750000000000000,1185949.632350000087172,1
766,2769984.120370000135154,1185949.972220000112429,1
767,2770140.960529999807477,1185951.399119999958202,1
768,2769998.625000000000000,1185955.750000000000000,1
769,2770169.000000000000000,1185941.750000000000000,1
770,2770010.127780000213534,1185960.261110000079498,1
771,2774858.666670000180602,1185969.071430000010878,1
772,2770128.678569999989122,1185955.514849999919534,1
773,2769603.142659999895841,1185972.227399999974295,1
774,2775001.477270000148565,1185982.159089999971911,1
775,2774984.500000000000000,1185983.000000000000000,1
776,2776722.847020000219345,1185983.301070000045002,1
777,2769996.291879999917001,1185983.467010000022128,1
778,2777206.865129999816418,1185990.262700000079349,1
779,2774994.750000000000000,1185997.500000000000000,1
780,2776721.017210000194609,1186000.004699999932200,1
781,2774832.405540000181645,1186000.342480000108480,1
782,2773207.000000000000000,1186014.000000000000000,1
783,2769959.449440000113100,1186017.873600000049919,1
784,2769963.589999999850988,1186032.611670000012964,1
785,2774248.759620000142604,1186040.980770000023767,1
786,2774700.181030000094324,1186047.605440000072122,1
787,2774016.877359999809414,1186051.561320000095293,1
788,2774038.241069999989122,1186059.223209999967366,1
789,2772875.464290000032634,1186085.392860000021756,1
790,2774225.125000000000000,1186108.250000000000000,1
791,2770664.996749999932945,1186118.698050000006333,1
792,2777226.752270000055432,1186123.235589999938384,1
793,2774740.560339999850839,1186171.405169999925420,1
794,2775101.816670000087470,1186180.472220000112429,1
795,2775109.750000000000000,1186187.250000000000000,1
796,2774204.850000000093132,1186210.600000000093132,1
797,2775009.250000000000000,1186209.000000000000000,1
798,2774989.331400000024587,1186230.110469999955967,1
799,2772917.059520000126213,1186233.345239999936894,1
800,2775078.750000000000000,1186235.000000000000000,1
801,2774092.434379999991506,1186253.039210000075400,1
802,2772923.420729999896139,1186274.420729999896139,1
803,2772925.302629999816418,1186283.065789999905974,1
804,2774926.966669999994338,1186297.966669999994338,1
805,2772927.950660000089556,1186298.759869999950752,1
806,2773718.076799999922514,1186313.300680000102147,1
807,2772931.131719999946654,1186317.459680000087246,1
808,2773701.187500000000000,1186327.156250000000000,1
809,2777176.646590000018477,1186331.983939999947324,1
810,2774799.514709999784827,1186338.867649999912828,1
811,2774768.642860000021756,1186341.285709999967366,1
812,2777147.595670000184327,1186349.507239999948069,1
813,2777154.260189999826252,1186379.999180000042543,1
814,2774049.098360000178218,1186389.888460000045598,1
815,2773469.845240000169724,1186391.845239999936894,1
816,2777127.677500000223517,1186398.697489999933168,1
817,2775296.500000000000000,1186400.829170000040904,1
818,2774026.284479999914765,1186406.077589999884367,1
819,2774026.549999999813735,1186410.850000000093132,1
820,2775127.148940000217408,1186406.620210000080988,1
821,2772964.166869999840856,1186414.587469999911264,1
822,2774050.018159999977797,1186417.537710000062361,1
823,2773175.535709999967366,1186430.369050000095740,1
824,2774037.250000000000000,1186431.250000000000000,1
825,2772141.950000000186265,1186439.383330000098795,1
826,2775165.681929999962449,1186442.138590000104159,1
827,2774022.478089999873191,1186443.633009999990463,1
828,2772971.025510000064969,1186443.811220000032336,1
829,2775178.283849999774247,1186448.502809999976307,1
830,2774024.532250000163913,1186448.000000000000000,1
831,2774825.250000000000000,1186448.620709999930114,1
832,2774037.375000000000000,1186454.500000000000000,1
833,2775230.668289999943227,1186463.614499999908730,1
834,2775063.750000000000000,1186482.000000000000000,1
835,2775056.989130000118166,1186487.076090000104159,1
836,2775030.625000000000000,1186495.250000000000000,1
837,2775082.705420000012964,1186500.698850000044331,1
838,2774010.714060000143945,1186504.741780000040308,1
839,2775031.819440000224859,1186504.430560000007972,1
840,2775082.214290000032634,1186534.364289999939501,1
841,2774997.429750000126660,1186544.244579999940470,1
842,2775090.283840000163764,1186545.462409999920055,1
843,2774942.850000000093132,1186548.350000000093132,1
844,2772985.127780000213534,1186547.894439999945462,1
845,2774346.657139999791980,1186572.565389999886975,1
846,2775101.000000000000000,1186577.250000000000000,1
847,2775053.625000000000000,1186582.000000000000000,1
848,2772983.098040000069886,1186582.813730000052601,1
849,2773954.625000000000000,1186584.250000000000000,1
850,2774980.063130000140518,1186611.693200000096112,1
851,2774343.000000000000000,1186627.027779999887571,1
852,2775691.039729999843985,1186659.860120000084862,1
853,2772994.486200000159442,1186762.884970000013709,1
854,2773011.498689999803901,1186792.315450000111014,1
855,2773014.472219999879599,1186803.675929999910295,1
856,2772993.107559999916703,1186813.256640000035986,1
857,2774505.000000000000000,1186863.250000000000000,1
858,2775675.232760000042617,1186874.836210000095889,1
859,2774757.750000000000000,1186913.750000000000000,1
860,2774739.447180000133812,1186954.355629999889061,1
861,2774064.500000000000000,1186968.856159999966621,1
862,2774047.576090000104159,1186991.286229999968782,1
863,2775784.549999999813735,1186994.064289999892935,1
864,2774000.880830000154674,1187011.206830000039190,1
865,2774039.126149999909103,1187015.566510000033304,1
866,2775463.108800000045449,1187020.576709999935701,1
867,2774000.644739999901503,1187030.000290000112727,1
868,2774005.500000000000000,1187031.500000000000000,1
869,2773358.250769999809563,1187047.143759999889880,1
870,2773367.133330000098795,1187050.366669999901205,1
871,2773387.241069999989122,1187057.848209999967366,1
872,2775209.947670000139624,1187075.505810000002384,1
873,2775222.298390000127256,1187090.153230000054464,1
874,2773390.410470000002533,1187092.736049999948591,1
875,2773831.500000000000000,1187178.750000000000000,1
876,2773132.406250000000000,1187370.781250000000000,1
877,2773123.194440000224859,1187372.379630000097677,1
878,2773127.750000000000000,1187379.500000000000000,1
879,2773112.705879999790341,1187380.147060000104830,1
880,2774158.747219999786466,1187468.735970000037923,1
881,2773087.215909999795258,1187473.875000000000000,1
882,2772061.092110000085086,1187518.934210000094026,1
883,2772810.656270000152290,1187516.993340000044554,1
884,2772066.125000000000000,1187522.949999999953434,1
885,2772066.250000000000000,1187529.000000000000000,1
886,2772069.375000000000000,1187541.000000000000000,1
887,2772334.717740000225604,1187574.879029999952763,1
888,2773443.897290000226349,1187616.482559999916703,1
889,2773455.250000000000000,1187624.750000000000000,1
890,2773449.950509999878705,1187638.968270000070333,1
891,2773417.750000000000000,1187654.500000000000000,1
892,2773420.678569999989122,1187658.589290000032634,1
893,2773475.273630000185221,1187662.887140000006184,1
894,2773553.701410000212491,1187747.500000000000000,1
895,2773575.487910000141710,1187798.918880000011995,1
