FID,x,y,lslpts
581,2594132.368180000223219,1143451.940909999888390,1
582,2594183.750000000000000,1143453.000000000000000,1
583,2594176.750000000000000,1143446.500000000000000,1
584,2594194.576090000104159,1143454.489129999885336,1
585,2593706.426469999831170,1143455.044119999976829,1
586,2594040.790000000037253,1143455.870000000111759,1
587,2592204.359379999805242,1143455.953130000038072,1
588,2593796.283499999903142,1143456.003139999927953,1
589,2594011.738100000191480,1143455.738099999958649,1
590,2594058.000000000000000,1143456.750000000000000,1
591,2593994.886359999887645,1143457.761359999887645,1
592,2595549.250000000000000,1143452.250000000000000,1
593,2594019.516009999904782,1143458.410099999979138,1
594,2593945.642860000021756,1143465.107139999978244,1
595,2592074.127270000055432,1143464.050000000046566,1
596,2592246.695379999931902,1143463.850839999970049,1
597,2594140.125949999783188,1143520.754699999932200,1
598,2593987.375000000000000,1143469.480729999952018,1
599,2593128.250000000000000,1143467.750000000000000,1
600,2594334.091719999909401,1143472.091060000006109,1
601,2593941.784880000166595,1143470.567830000072718,1
602,2593963.218909999821335,1143468.366579999914393,1
603,2593971.625000000000000,1143472.693879999918863,1
604,2593797.257480000145733,1143473.723629999905825,1
605,2593953.500000000000000,1143475.500000000000000,1
606,2592221.000000000000000,1143474.750000000000000,1
607,2594057.250000000000000,1143477.000000000000000,1
608,2594208.754809999838471,1143475.245189999928698,1
609,2595648.000000000000000,1143477.500000000000000,1
610,2593112.118420000188053,1143479.697369999950752,1
611,2594052.000000000000000,1143478.000000000000000,1
612,2595333.385590000078082,1143479.635590000078082,1
613,2592083.442110000178218,1143479.271050000097603,1
614,2594206.189999999944121,1143483.370000000111759,1
615,2593129.250000000000000,1143482.250000000000000,1
616,2595653.975000000093132,1143484.199999999953434,1
617,2594038.000000000000000,1143483.000000000000000,1
618,2595590.120970000047237,1143484.443549999967217,1
619,2594221.583329999819398,1143485.250000000000000,1
620,2594150.000000000000000,1143485.750000000000000,1
621,2593777.204020000062883,1143487.077589999884367,1
622,2593114.000000000000000,1143485.250000000000000,1
623,2594079.576090000104159,1143486.315219999989495,1
624,2594231.250000000000000,1143488.682199999922886,1
625,2595580.500000000000000,1143492.425000000046566,1
626,2594208.886359999887645,1143492.931820000056177,1
627,2595740.361109999939799,1143496.461110000032932,1
628,2595657.819649999961257,1143497.508339999942109,1
629,2593107.500000000000000,1143498.000000000000000,1
630,2595591.500000000000000,1143497.000000000000000,1
631,2595633.500000000000000,1143494.500000000000000,1
632,2594060.429800000041723,1143490.849119999911636,1
633,2593141.520829999819398,1143500.958330000052229,1
634,2592191.625000000000000,1143501.625000000000000,1
635,2594174.000000000000000,1143502.239760000025854,1
636,2593811.990699999965727,1143500.649299999931827,1
637,2595540.375000000000000,1143501.500000000000000,1
638,2593123.898149999789894,1143505.416669999947771,1
639,2593984.545450000092387,1143505.136359999887645,1
640,2594213.250000000000000,1143506.000000000000000,1
641,2592089.398769999854267,1143502.512270000064746,1
642,2593126.409090000204742,1143508.750000000000000,1
643,2594214.096150000113994,1143509.326919999904931,1
644,2593713.750000000000000,1143510.750000000000000,1
645,2593965.013160000089556,1143509.442980000050738,1
646,2593959.910949999932200,1143510.160009999992326,1
647,2592256.039470000192523,1143512.039469999959692,1
648,2594233.250000000000000,1143506.000000000000000,1
649,2592243.562500000000000,1143510.866069999989122,1
650,2593113.125000000000000,1143512.750000000000000,1
651,2595717.526320000179112,1143512.157889999914914,1
652,2595625.752729999832809,1143513.551759999943897,1
653,2594091.440609999932349,1143513.424030000111088,1
654,2593997.649110000114888,1143515.804119999986142,1
655,2592058.140980000142008,1143514.851500000106171,1
656,2594172.958790000062436,1143516.151099999900907,1
657,2595771.930850000120699,1143517.303189999889582,1
658,2593985.500000000000000,1143518.500000000000000,1
659,2593971.125000000000000,1143513.750000000000000,1
660,2594057.434429999906570,1143516.741799999959767,1
661,2594245.228720000013709,1143520.952130000106990,1
662,2592023.408009999897331,1143514.017489999998361,1
663,2595696.634949999861419,1143518.691050000023097,1
664,2594154.180550000164658,1143521.920540000079200,1
665,2594187.961540000047535,1143526.076919999904931,1
666,2594074.393019999843091,1143524.244189999997616,1
667,2592219.924600000027567,1143528.416669999947771,1
668,2594257.312500000000000,1143531.107139999978244,1
669,2593748.700000000186265,1143535.050000000046566,1
670,2594216.479299999773502,1143533.351909999968484,1
671,2592223.180000000167638,1143534.617499999934807,1
672,2593125.223979999776930,1143537.751870000036433,1
673,2594010.763449999969453,1143524.959779999917373,1
674,2594120.000750000122935,1143537.365040000062436,1
675,2595772.619570000097156,1143539.858699999982491,1
676,2594154.878239999990910,1143534.937549999915063,1
677,2593733.347560000140220,1143540.945120000047609,1
678,2594137.975750000216067,1143538.487849999917671,1
679,2594255.767239999957383,1143542.767239999957383,1
680,2593920.750000000000000,1143543.000000000000000,1
681,2593952.464290000032634,1143544.089290000032634,1
682,2592140.625000000000000,1143545.750000000000000,1
683,2593098.000000000000000,1143545.138890000060201,1
684,2592212.106519999913871,1143544.267389999935403,1
685,2594170.044869999866933,1143545.480770000023767,1
686,2592145.345240000169724,1143546.773809999926016,1
687,2594108.655209999997169,1143548.056719999993220,1
688,2594190.433329999912530,1143547.774999999906868,1
689,2595240.359370000194758,1143548.296880000038072,1
690,2594546.180230000056326,1143548.191859999904409,1
691,2594134.889440000057220,1143548.875830000033602,1
692,2594211.000000000000000,1143551.500000000000000,1
693,2592056.631419999990612,1143540.040950000053272,1
694,2594276.049999999813735,1143552.750000000000000,1
695,2593092.890620000194758,1143552.968750000000000,1
696,2594034.184609999880195,1143539.015899999998510,1
697,2594204.113640000112355,1143552.886359999887645,1
698,2594086.007079999893904,1143554.332429999951273,1
699,2594126.333560000173748,1143552.707010000012815,1
700,2592069.674999999813735,1143554.574999999953434,1
701,2594173.417340000160038,1143551.000000000000000,1
702,2594087.472219999879599,1143556.527779999887571,1
703,2594173.375000000000000,1143558.250000000000000,1
704,2592035.000000000000000,1143559.750000000000000,1
705,2593110.437500000000000,1143563.062500000000000,1
706,2593712.375000000000000,1143562.750000000000000,1
707,2595562.000000000000000,1143530.000000000000000,1
708,2591971.250000000000000,1143565.485289999982342,1
709,2594134.403870000038296,1143565.410760000115260,1
710,2594100.218929999973625,1143563.852979999966919,1
711,2595514.500000000000000,1143563.250000000000000,1
712,2595544.490000000223517,1143567.149999999906868,1
713,2593989.033230000175536,1143566.596230000024661,1
714,2594028.930009999778122,1143505.382250000024214,1
715,2593793.935190000105649,1143568.101849999977276,1
716,2594087.703619999811053,1143565.931259999983013,1
717,2593757.511899999808520,1143569.464290000032634,1
718,2595612.250000000000000,1143569.555560000007972,1
719,2592088.174999999813735,1143571.125000000000000,1
720,2595656.736839999910444,1143572.552630000049248,1
721,2595499.000000000000000,1143571.750000000000000,1
722,2592050.289679999928921,1143574.464290000032634,1
723,2593121.227779999841005,1143573.916669999947771,1
724,2591971.679380000103265,1143573.131359999999404,1
725,2592046.615850000176579,1143579.481709999963641,1
726,2594432.000000000000000,1143581.000000000000000,1
727,2595494.304349999874830,1143581.065219999989495,1
728,2591958.579609999898821,1143578.115920000011101,1
729,2595557.270980000030249,1143574.641610000049695,1
730,2595737.456520000007004,1143584.293479999992996,1
731,2594276.703949999995530,1143586.427630000049248,1
732,2595002.750000000000000,1143585.500000000000000,1
733,2591935.250000000000000,1143587.250000000000000,1
734,2593794.863340000156313,1143588.027609999990091,1
735,2594207.812500000000000,1143588.750000000000000,1
736,2594266.601350000128150,1143589.337839999934658,1
737,2594456.615670000202954,1143592.593279999913648,1
738,2595469.171050000004470,1143593.302630000049248,1
739,2592100.658230000175536,1143591.724679999984801,1
740,2594213.202380000147969,1143594.083330000052229,1
741,2594289.899999999906868,1143593.850000000093132,1
742,2593543.043099999893457,1143593.560340000083670,1
743,2594254.180230000056326,1143593.032949999906123,1
744,2592087.326299999840558,1143589.504939999897033,1
745,2594233.189389999955893,1143595.405299999983981,1
746,2592094.491940000094473,1143597.379029999952763,1
747,2591961.303520000074059,1143594.642960000084713,1
748,2594404.777029999997467,1143601.641890000086278,1
749,2594219.530700000002980,1143600.603069999953732,1
750,2592184.504949999973178,1143602.155939999967813,1
751,2591966.557690000161529,1143604.230770000023767,1
752,2594285.578089999966323,1143623.531290000071749,1
753,2594173.577539999969304,1143605.048140000086278,1
754,2594352.761630000080913,1143606.994189999997616,1
755,2591975.469390000216663,1143604.094389999983832,1
756,2595333.191000000108033,1143604.216719999909401,1
757,2592072.570509999990463,1143608.737179999938235,1
758,2594306.750000000000000,1143608.500000000000000,1
759,2592108.750000000000000,1143606.206520000007004,1
760,2595666.222490000072867,1143603.258630000054836,1
761,2594275.976189999841154,1143613.440480000106618,1
762,2593566.049980000127107,1143613.030010000104085,1
763,2593903.977270000148565,1143615.181820000056177,1
764,2594294.845040000043809,1143614.440080000087619,1
765,2594266.625000000000000,1143610.000000000000000,1
766,2592089.319540000054985,1143615.501660000067204,1
767,2591907.000000000000000,1143617.750000000000000,1
768,2594170.545450000092387,1143618.272730000084266,1
769,2595486.169999999925494,1143619.889999999897555,1
770,2593556.532139999791980,1143617.053569999989122,1
771,2592071.218750000000000,1143623.781250000000000,1
772,2592122.478920000139624,1143615.886470000026748,1
773,2592143.467989999800920,1143620.881100000115111,1
774,2593901.250000000000000,1143618.750000000000000,1
775,2595337.618420000188053,1143620.135169999906793,1
776,2593622.189249999821186,1143623.418220000108704,1
777,2593968.210429999977350,1143625.970530000049621,1
778,2593587.175369999837130,1143626.332089999923483,1
779,2594260.169350000098348,1143625.991940000094473,1
780,2595438.793479999992996,1143627.163040000014007,1
781,2592122.808819999918342,1143628.720590000040829,1
782,2594255.083329999819398,1143629.345239999936894,1
783,2595606.375000000000000,1143628.750000000000000,1
784,2592069.625000000000000,1143630.000000000000000,1
785,2595183.375000000000000,1143623.500000000000000,1
786,2595540.518600000068545,1143630.365699999965727,1
787,2595508.762879999820143,1143621.136209999909624,1
788,2595528.065789999905974,1143635.592110000085086,1
789,2594335.000000000000000,1143636.573529999936000,1
790,2593603.316670000087470,1143637.016670000040904,1
791,2595651.750000000000000,1143622.500000000000000,1
792,2592057.821430000010878,1143632.175000000046566,1
793,2592069.502689999993891,1143639.072579999919981,1
794,2593990.866069999989122,1143641.910709999967366,1
795,2595617.223540000151843,1143641.773809999926016,1
796,2595517.361109999939799,1143644.574070000089705,1
797,2595631.250000000000000,1143645.861109999939799,1
798,2591953.649999999906868,1143646.783330000005662,1
799,2595641.330000000074506,1143647.010000000009313,1
800,2591966.788459999952465,1143652.108969999942929,1
801,2594170.250000000000000,1143653.500000000000000,1
802,2594176.031690000090748,1143650.975349999964237,1
803,2594317.875000000000000,1143653.000000000000000,1
804,2593972.383330000098795,1143652.558329999912530,1
805,2593257.000000000000000,1143657.250000000000000,1
806,2593262.325000000186265,1143658.887499999953434,1
807,2593239.910869999788702,1143663.511429999954998,1
808,2595609.875000000000000,1143661.750000000000000,1
809,2593237.625000000000000,1143668.133499999996275,1
810,2595629.250000000000000,1143669.000000000000000,1
811,2591895.092110000085086,1143670.004389999900013,1
812,2593251.750000000000000,1143670.000000000000000,1
813,2595600.211269999854267,1143669.070420000003651,1
814,2591985.750000000000000,1143671.250000000000000,1
815,2591969.781250000000000,1143674.500000000000000,1
816,2591909.384449999779463,1143675.443280000006780,1
817,2591994.630950000137091,1143673.437829999951646,1
818,2595599.000000000000000,1143677.000000000000000,1
819,2593219.250000000000000,1143679.800389999989420,1
820,2591943.750000000000000,1143668.500000000000000,1
821,2593246.625000000000000,1143682.250000000000000,1
822,2593210.905460000038147,1143684.634109999984503,1
823,2593952.750000000000000,1143688.500000000000000,1
824,2595440.302629999816418,1143692.960530000040308,1
825,2591934.383009999990463,1143690.041669999947771,1
826,2594418.898010000120848,1143750.534479999914765,1
827,2594396.143180000130087,1143696.012610000092536,1
828,2591918.375000000000000,1143696.500000000000000,1
829,2594425.853449999820441,1143704.112070000031963,1
830,2595421.750000000000000,1143704.399999999906868,1
831,2593244.250000000000000,1143702.500000000000000,1
832,2595447.833329999819398,1143705.777779999887571,1
833,2594410.500000000000000,1143705.000000000000000,1
834,2594421.035709999967366,1143707.973209999967366,1
835,2595457.274389999918640,1143710.662659999914467,1
836,2593235.125000000000000,1143713.902890000026673,1
837,2594423.341839999891818,1143714.658160000108182,1
838,2591891.876540000084788,1143718.930159999988973,1
839,2595091.875000000000000,1143719.500000000000000,1
840,2595466.521800000220537,1143726.495550000108778,1
841,2595521.621859999839216,1143716.280070000095293,1
842,2594406.375000000000000,1143720.500000000000000,1
843,2595382.765149999875575,1143726.409089999971911,1
844,2593420.125000000000000,1143726.115710000041872,1
845,2593253.187739999964833,1143728.023109999950975,1
846,2594437.234850000124425,1143728.871210000012070,1
847,2595050.687500000000000,1143728.708330000052229,1
848,2594416.261630000080913,1143735.110469999955967,1
849,2593218.478259999770671,1143735.695649999892339,1
850,2594466.889529999811202,1143736.656979999970645,1
851,2594428.169999999925494,1143737.090000000083819,1
852,2594481.686600000131875,1143736.185820000013337,1
853,2592009.533540000207722,1143745.456960000097752,1
854,2594445.250000000000000,1143744.250000000000000,1
855,2594464.309559999965131,1143742.312699999893084,1
856,2591944.084710000082850,1143678.862969999900088,1
857,2594473.890350000001490,1143755.607700000051409,1
858,2595446.875000000000000,1143766.250000000000000,1
859,2593662.277029999997467,1143776.831079999916255,1
860,2594406.321430000010878,1143787.059519999893382,1
861,2594411.750000000000000,1143785.250000000000000,1
862,2594423.482139999978244,1143788.125000000000000,1
863,2595365.531750000081956,1143786.218249999918044,1
864,2595716.164919999893755,1143783.659659999888390,1
865,2592011.534669999964535,1143774.187450000084937,1
866,2594039.361109999939799,1143811.898150000022724,1
867,2594499.500000000000000,1143811.750000000000000,1
868,2594442.750000000000000,1143816.250000000000000,1
869,2594440.044120000209659,1143823.161760000046343,1
870,2594430.483080000150949,1143822.519779999973252,1
871,2595216.000000000000000,1143820.000000000000000,1
872,2595562.924440000206232,1143819.896720000077039,1
873,2595387.610040000174195,1143825.268949999939650,1
874,2595446.899999999906868,1143828.300000000046566,1
875,2595363.000000000000000,1143824.750000000000000,1
876,2595478.471969999838620,1143817.893300000112504,1
877,2594363.477169999852777,1143830.136410000035539,1
878,2594383.384149999823421,1143833.457320000045002,1
879,2595459.703120000194758,1143840.093750000000000,1
880,2595343.232760000042617,1143840.318969999905676,1
881,2595482.201609999872744,1143840.346769999945536,1
882,2591785.084619999863207,1143842.528040000004694,1
883,2594542.000000000000000,1143845.000000000000000,1
884,2595484.931230000220239,1143761.156080000102520,1
885,2595329.504170000087470,1143844.012499999953434,1
886,2594076.656250000000000,1143849.390630000038072,1
887,2595443.559009999968112,1143839.491020000074059,1
888,2594418.153409999795258,1143854.602269999915734,1
889,2594514.625000000000000,1143856.750000000000000,1
890,2593580.750000000000000,1143857.500000000000000,1
891,2594550.144979999866337,1143857.946440000087023,1
892,2594501.469359999988228,1143862.778619999997318,1
893,2595366.926469999831170,1143864.750000000000000,1
894,2594485.733419999945909,1143865.637779999990016,1
895,2594475.385639999993145,1143868.388299999991432,1
896,2594413.400890000164509,1143872.171790000051260,1
897,2593575.529070000164211,1143875.889530000044033,1
898,2594032.146550000179559,1143877.238510000053793,1
899,2594434.500000000000000,1143876.000000000000000,1
900,2594549.625000000000000,1143880.774999999906868,1
901,2594021.354650000110269,1143881.145349999889731,1
902,2593711.250000000000000,1143881.750000000000000,1
903,2594032.894439999945462,1143884.661109999986365,1
904,2594461.500000000000000,1143885.250000000000000,1
905,2593440.354170000180602,1143887.750000000000000,1
906,2594122.250000000000000,1143888.250000000000000,1
907,2593714.250000000000000,1143888.750000000000000,1
908,2591808.250000000000000,1143889.250000000000000,1
909,2595438.467740000225604,1143888.645160000072792,1
910,2594514.500000000000000,1143893.250000000000000,1
911,2595448.212499999906868,1143895.845830000005662,1
912,2595838.625000000000000,1143898.750000000000000,1
913,2594435.231480000074953,1143898.768519999925047,1
914,2594495.000000000000000,1143889.250000000000000,1
915,2595833.756289999932051,1143901.099059999920428,1
916,2595461.875000000000000,1143899.000000000000000,1
917,2595905.382650000043213,1143904.556120000081137,1
918,2595296.000000000000000,1143893.500000000000000,1
919,2593423.750000000000000,1143906.000000000000000,1
920,2594514.625000000000000,1143906.500000000000000,1
921,2594011.375000000000000,1143907.291669999947771,1
922,2595886.000000000000000,1143906.000000000000000,1
923,2594639.750000000000000,1143915.750000000000000,1
924,2594501.250000000000000,1143916.500000000000000,1
925,2594515.500000000000000,1143917.000000000000000,1
926,2594459.477270000148565,1143919.909089999971911,1
927,2594463.040320000145584,1143919.072579999919981,1
928,2595324.968750000000000,1143921.937500000000000,1
929,2594421.157409999985248,1143924.583330000052229,1
930,2594472.000000000000000,1143925.750000000000000,1
931,2595503.326390000060201,1143923.770830000052229,1
932,2594430.328129999805242,1143927.640630000038072,1
933,2595453.544660000130534,1143927.830989999929443,1
934,2595530.229170000180602,1143930.375000000000000,1
935,2591773.875000000000000,1143937.017860000021756,1
936,2595296.500000000000000,1143932.855389999924228,1
937,2595897.437500000000000,1143937.281250000000000,1
938,2594465.750000000000000,1143931.250000000000000,1
939,2595212.493540000170469,1143718.763770000077784,1
940,2591946.925869999919087,1143940.824590000091121,1
941,2595903.581579999998212,1143936.406140000093728,1
942,2594117.607139999978244,1143942.592859999975190,1
943,2595230.617649999912828,1143944.191180000081658,1
944,2594899.206520000007004,1143945.793479999992996,1
945,2595237.342590000014752,1143948.098149999976158,1
946,2595885.500000000000000,1143939.590150000061840,1
947,2595400.736490000039339,1143950.601349999895319,1
948,2593967.125000000000000,1143952.250000000000000,1
949,2593651.697370000183582,1143957.039469999959692,1
950,2595255.028650000225753,1143955.744789999909699,1
951,2595916.161669999826699,1143951.649280000012368,1
952,2595903.500000000000000,1143957.250000000000000,1
953,2594485.250000000000000,1143933.000000000000000,1
954,2591936.350209999829531,1143957.941809999989346,1
955,2594410.156020000111312,1143952.846390000078827,1
956,2593970.181820000056177,1143960.613640000112355,1
957,2594132.527780000120401,1143959.666669999947771,1
958,2594138.080649999901652,1143961.524190000025555,1
959,2595441.756790000014007,1143950.618479999946430,1
960,2594149.535709999967366,1143962.297620000084862,1
961,2594161.520270000211895,1143961.587839999934658,1
962,2591931.022169999778271,1143961.808470000047237,1
963,2595290.897059999871999,1143964.867649999912828,1
964,2595438.945950000081211,1143965.067569999955595,1
965,2595397.015620000194758,1143966.984380000038072,1
966,2591946.620759999845177,1143965.235150000080466,1
967,2593579.625000000000000,1143967.259619999909773,1
968,2591969.673489999957383,1143967.221829999936745,1
969,2593590.750000000000000,1143965.000000000000000,1
970,2594129.294439999852329,1143968.227780000073835,1
971,2593931.998350000008941,1143968.592040000017732,1
972,2594109.500000000000000,1143970.500000000000000,1
973,2591875.753750000149012,1143968.720750000094995,1
974,2591864.858020000159740,1143969.125609999988228,1
975,2595879.301279999781400,1143970.839739999966696,1
976,2593944.194440000224859,1143972.055560000007972,1
977,2593952.539630000013858,1143969.103660000022501,1
978,2595444.000000000000000,1143971.613640000112355,1
979,2591870.832899999804795,1143971.907559999963269,1
980,2594107.033780000172555,1143972.898650000104681,1
981,2595885.392860000021756,1143973.273809999926016,1
982,2591975.553040000144392,1143974.399780000094324,1
983,2594379.458329999819398,1143973.833330000052229,1
984,2591991.333329999819398,1143973.977269999915734,1
985,2595583.000000000000000,1143976.500000000000000,1
986,2593942.000000000000000,1143980.750000000000000,1
987,2594534.257329999934882,1143976.142960000084713,1
988,2591905.539909999817610,1143975.501189999980852,1
989,2595424.118420000188053,1143981.868419999955222,1
990,2595846.399999999906868,1143981.149999999906868,1
991,2595276.500000000000000,1143973.750000000000000,1
992,2591886.797429999802262,1143977.996009999886155,1
993,2595846.062500000000000,1143985.145830000052229,1
994,2591899.386330000124872,1143982.906179999932647,1
995,2591959.521740000229329,1143985.945649999892339,1
996,2595285.929529999848455,1143987.315729999914765,1
997,2594411.942979999817908,1143991.407170000020415,1
998,2594662.000000000000000,1143989.500000000000000,1
999,2593950.600000000093132,1143995.199999999953434,1
1000,2591975.875000000000000,1143995.000000000000000,1
1001,2595465.562500000000000,1143996.750000000000000,1
1002,2595521.968750000000000,1143997.312500000000000,1
1003,2595871.000000000000000,1143998.000000000000000,1
1004,2595442.269230000209063,1143998.576919999904931,1
1005,2595285.638890000060201,1144001.833330000052229,1
1006,2595884.875000000000000,1144000.750000000000000,1
1007,2593584.125000000000000,1143997.500000000000000,1
1008,2595436.500000000000000,1144004.500000000000000,1
1009,2595316.043959999922663,1144005.692310000071302,1
1010,2593871.375000000000000,1144010.000000000000000,1
1011,2595794.755599999800324,1144009.731750000035390,1
1012,2595905.134620000142604,1144012.814100000075996,1
1013,2595828.667059999890625,1144009.188390000024810,1
1014,2595425.625000000000000,1144013.250000000000000,1
1015,2591906.823330000042915,1144013.303330000024289,1
1016,2595844.056580000091344,1144010.548350000055507,1
1017,2595387.497310000006109,1144012.088710000040010,1
1018,2595441.348770000040531,1144011.916669999947771,1
1019,2595405.250000000000000,1144015.509259999962524,1
1020,2591937.285350000020117,1144008.088830000022426,1
1021,2595430.250000000000000,1144019.592110000085086,1
1022,2595874.362900000065565,1144018.282260000007227,1
1023,2593879.750000000000000,1144020.902169999899343,1
1024,2595888.978569999802858,1144020.921430000104010,1
1025,2595697.678569999989122,1144020.621849999995902,1
1026,2595442.750000000000000,1144019.250000000000000,1
1027,2595682.898310000076890,1144023.233049999922514,1
1028,2593949.500000000000000,1144026.750000000000000,1
1029,2593189.750000000000000,1144028.000000000000000,1
1030,2595778.337569999974221,1144020.078500000061467,1
1031,2595737.142930000089109,1144019.331920000026003,1
1032,2594363.555079999845475,1144028.029660000000149,1
1033,2593197.290820000227541,1144031.943879999918863,1
1034,2593305.000000000000000,1144034.250000000000000,1
1035,2593596.500000000000000,1144032.750000000000000,1
1036,2595367.200550000183284,1144032.464290000032634,1
1037,2594593.375000000000000,1144034.250000000000000,1
1038,2595451.500000000000000,1144028.750000000000000,1
1039,2595361.160709999967366,1144035.839290000032634,1
1040,2594166.733870000112802,1144037.040319999912754,1
1041,2595348.250000000000000,1144039.250000000000000,1
1042,2594573.000000000000000,1144034.750000000000000,1
1043,2594613.375000000000000,1144041.750000000000000,1
1044,2593561.494270000141114,1144039.727100000018254,1
1045,2595757.250000000000000,1144039.000000000000000,1
1046,2594635.875000000000000,1144043.750000000000000,1
1047,2593584.709460000041872,1144040.774770000018179,1
1048,2594648.875000000000000,1144045.750000000000000,1
1049,2595685.793479999992996,1144046.385870000114664,1
1050,2595891.023359999991953,1144041.268110000062734,1
1051,2593236.000000000000000,1144048.500000000000000,1
1052,2593882.993240000214428,1144049.439190000062808,1
1053,2595457.500000000000000,1144048.500000000000000,1
1054,2594036.687500000000000,1144052.324999999953434,1
1055,2595895.296879999805242,1144051.750000000000000,1
1056,2595328.219229999929667,1144048.500000000000000,1
1057,2593940.201849999837577,1144050.609260000055656,1
1058,2595671.108969999942929,1144053.964739999966696,1
1059,2593811.165490000043064,1144058.306339999893680,1
1060,2593587.625000000000000,1144057.000000000000000,1
1061,2595328.311749999877065,1144060.731669999891892,1
1062,2593870.700980000197887,1144059.053920000093058,1
1063,2593244.750000000000000,1144062.750000000000000,1
1064,2595673.951919999904931,1144061.548080000095069,1
1065,2593248.875000000000000,1144061.000000000000000,1
1066,2595686.036809999961406,1144057.537040000082925,1
1067,2591952.888540000189096,1144294.375209999969229,1
1068,2594369.750000000000000,1144063.750000000000000,1
1069,2595727.250000000000000,1144062.250000000000000,1
1070,2593584.250000000000000,1144066.602939999895170,1
1071,2593826.776320000179112,1144066.855260000098497,1
1072,2595448.594260000158101,1144064.856559999985620,1
1073,2595740.375000000000000,1144067.250000000000000,1
1074,2593877.635249999817461,1144067.053280000109226,1
1075,2593539.259219999890774,1144053.926789999939501,1
1076,2594379.500000000000000,1144069.277779999887571,1
1077,2595446.589999999850988,1144069.909999999916181,1
1078,2594101.353959999978542,1144069.309409999987110,1
1079,2595822.916670000180602,1144071.277779999887571,1
1080,2595760.566159999929368,1144065.783430000068620,1
1081,2593594.346349999774247,1144071.107619999907911,1
1082,2592027.590679999906570,1143944.671739999903366,1
1083,2593907.750000000000000,1144072.629999999888241,1
1084,2593551.471169999800622,1144065.938679999904707,1
1085,2593959.250000000000000,1144073.500000000000000,1
1086,2595338.275640000123531,1144072.750000000000000,1
1087,2593923.340909999795258,1144072.674240000080317,1
1088,2593567.355260000098497,1144075.250000000000000,1
1089,2595806.427139999810606,1144069.282859999919310,1
1090,2593209.315570000093430,1144071.455940000014380,1
1091,2595854.250000000000000,1144076.250000000000000,1
1092,2591970.629310000222176,1144078.043099999893457,1
1093,2595321.026599999982864,1144078.803189999889582,1
1094,2593381.573170000221580,1144075.412599999923259,1
1095,2595275.000000000000000,1144077.500000000000000,1
1096,2595864.500000000000000,1144077.500000000000000,1
1097,2594132.657409999985248,1144081.250000000000000,1
1098,2593347.706520000007004,1144083.228260000003502,1
1099,2594106.462499999906868,1144082.649999999906868,1
1100,2595139.798080000095069,1144080.471150000113994,1
1101,2595781.975430000107735,1144078.550580000039190,1
1102,2595892.587840000167489,1144083.182430000044405,1
1103,2594369.839250000193715,1144074.685479999985546,1
1104,2595337.123339999932796,1144136.079270000103861,1
1105,2595844.825269999913871,1144084.905909999972209,1
1106,2595748.062500000000000,1144087.187500000000000,1
1107,2593401.350000000093132,1144086.139999999897555,1
1108,2593416.107139999978244,1144090.267860000021756,1
1109,2593241.500000000000000,1144089.902440000092611,1
1110,2593338.625000000000000,1144090.500000000000000,1
1111,2593251.107139999978244,1144092.446430000010878,1
1112,2594007.583329999819398,1144091.768519999925047,1
1113,2595377.483330000191927,1144091.983329999959096,1
1114,2593945.750000000000000,1144094.000000000000000,1
1115,2595750.250000000000000,1144094.500000000000000,1
1116,2595884.287959999870509,1144096.000000000000000,1
1117,2595824.399300000164658,1144093.746469999896362,1
1118,2593362.241940000094473,1144096.443549999967217,1
1119,2595366.568179999943823,1144099.259090000065044,1
1120,2595339.335709999781102,1144101.721429999917746,1
1121,2595875.125000000000000,1144098.750000000000000,1
1122,2593516.575000000186265,1144105.024999999906868,1
1123,2593911.066670000087470,1144104.616669999901205,1
1124,2593285.500000000000000,1144098.250000000000000,1
1125,2595846.487639999948442,1144100.729370000073686,1
1126,2593595.500000000000000,1144106.250000000000000,1
1127,2595109.500000000000000,1144110.250000000000000,1
1128,2593960.685810000170022,1144111.648650000104681,1
1129,2595720.302629999816418,1144112.776319999946281,1
1130,2593270.082359999883920,1144110.654309999896213,1
1131,2593331.500000000000000,1144120.031250000000000,1
1132,2593988.051140000112355,1144118.443179999943823,1
1133,2593386.899999999906868,1144120.399999999906868,1
1134,2595272.049999999813735,1144120.449999999953434,1
1135,2593259.500000000000000,1144119.750000000000000,1
1136,2594040.559520000126213,1144120.440480000106618,1
1137,2594153.861109999939799,1144121.416669999947771,1
1138,2595748.778570000082254,1144120.178569999989122,1
1139,2592169.751759999897331,1144119.338780000107363,1
1140,2593400.500000000000000,1144121.750000000000000,1
1141,2595341.000000000000000,1144122.750000000000000,1
1142,2595752.750000000000000,1144125.836210000095889,1
1143,2593313.500000000000000,1144124.250000000000000,1
1144,2592172.250000000000000,1144126.000000000000000,1
1145,2595663.660449999850243,1144125.559700000099838,1
1146,2593370.250000000000000,1144128.454549999907613,1
1147,2591981.375000000000000,1144129.750000000000000,1
1148,2595295.759999999776483,1144130.959999999962747,1
1149,2595718.250000000000000,1144132.750000000000000,1
1150,2593286.896399999968708,1144129.711469999980181,1
1151,2593362.306820000056177,1144134.869320000056177,1
1152,2595688.870000000111759,1144138.050000000046566,1
1153,2595118.249809999950230,1144135.042099999962375,1
1154,2595350.330000000074506,1144138.429999999934807,1
1155,2595498.777929999865592,1144139.192560000112280,1
1156,2595907.159090000204742,1144141.863640000112355,1
