FID,x,y,lslpts
276,2734688.166670000180602,1201453.250000000000000,1
277,2734746.500000000000000,1201451.250000000000000,1
278,2735269.514709999784827,1201454.867649999912828,1
279,2734530.302629999816418,1201455.618419999955222,1
280,2734644.745070000179112,1201455.764830000000075,1
281,2733828.774999999906868,1201456.750000000000000,1
282,2733105.862900000065565,1201456.032260000007227,1
283,2735100.636760000139475,1201452.517609999980778,1
284,2735134.572579999919981,1201457.806450000032783,1
285,2735201.125000000000000,1201459.250000000000000,1
286,2735247.909760000184178,1201457.581359999952838,1
287,2733058.106159999966621,1201455.513700000010431,1
288,2734607.331970000173897,1201460.995899999979883,1
289,2735121.811389999929816,1201463.045960000017658,1
290,2734659.500000000000000,1201464.750000000000000,1
291,2734562.274999999906868,1201467.899999999906868,1
292,2733809.003229999914765,1201461.750000000000000,1
293,2734882.711540000047535,1201468.647439999971539,1
294,2733094.229170000180602,1201469.479169999947771,1
295,2734627.181820000056177,1201471.636359999887645,1
296,2734562.029999999795109,1201473.129999999888241,1
297,2734632.727270000148565,1201471.011359999887645,1
298,2735290.750000000000000,1201472.500000000000000,1
299,2735259.500000000000000,1201475.750000000000000,1
300,2735438.361390000209212,1201474.398509999969974,1
301,2735240.250000000000000,1201476.250000000000000,1
302,2735025.000000000000000,1201476.500000000000000,1
303,2735276.125000000000000,1201476.750000000000000,1
304,2733088.240379999857396,1201479.461540000047535,1
305,2734605.078569999895990,1201479.028570000082254,1
306,2734859.000000000000000,1201479.250000000000000,1
307,2734601.416670000180602,1201481.694439999992028,1
308,2735197.694440000224859,1201484.277779999887571,1
309,2735167.375000000000000,1201483.250000000000000,1
310,2735192.361109999939799,1201485.888890000060201,1
311,2734856.375000000000000,1201484.989580000052229,1
312,2735218.154759999830276,1201485.827379999915138,1
313,2734876.855260000098497,1201489.802630000049248,1
314,2735171.503909999970347,1201491.628909999970347,1
315,2734679.346150000113994,1201495.932689999928698,1
316,2734787.811220000032336,1201497.489800000097603,1
317,2735045.250000000000000,1201499.000000000000000,1
318,2733914.740759999956936,1201499.829600000055507,1
319,2734085.233870000112802,1201501.927420000080019,1
320,2734840.808139999862760,1201500.703489999985322,1
321,2735447.000000000000000,1201499.750000000000000,1
322,2735187.750000000000000,1201505.750000000000000,1
323,2735201.535709999967366,1201506.988099999958649,1
324,2735342.000000000000000,1201505.750000000000000,1
325,2735081.830000000074506,1201509.750000000000000,1
326,2734869.863169999793172,1201505.817899999907240,1
327,2735203.468750000000000,1201510.421880000038072,1
328,2734787.435260000173002,1201507.030879999976605,1
329,2733156.250000000000000,1201515.500000000000000,1
330,2734682.841669999994338,1201520.149999999906868,1
331,2734972.426769999787211,1201519.154039999935776,1
332,2734803.037500000093132,1201516.550000000046566,1
333,2734958.337720000185072,1201519.197369999950752,1
334,2735368.250000000000000,1201515.000000000000000,1
335,2733154.867649999912828,1201521.769610000075772,1
336,2734738.575399999972433,1201525.146829999983311,1
337,2734991.840160000137985,1201524.422130000079051,1
338,2733054.750000000000000,1201525.750000000000000,1
339,2735196.750000000000000,1201522.000000000000000,1
340,2734678.692420000210404,1201526.120200000004843,1
341,2735307.589759999886155,1201528.532519999891520,1
342,2734687.239819999784231,1201529.222790000028908,1
343,2734816.055559999775141,1201533.972220000112429,1
344,2735200.801279999781400,1201532.288459999952465,1
345,2735215.512300000060350,1201533.045080000068992,1
346,2734974.872339999768883,1201532.345740000018850,1
347,2734707.771430000197142,1201533.128569999942556,1
348,2734811.718750000000000,1201535.859380000038072,1
349,2735320.344610000029206,1201532.311130000045523,1
350,2734803.571430000010878,1201541.011900000041351,1
351,2735311.500000000000000,1201537.000000000000000,1
352,2734964.660259999800473,1201543.339739999966696,1
353,2734956.750000000000000,1201549.250000000000000,1
354,2735244.709179999772459,1201547.979589999886230,1
355,2734598.750000000000000,1201542.000000000000000,1
356,2735293.048990000039339,1201548.846480000065640,1
357,2735404.000000000000000,1201552.000000000000000,1
358,2735137.378099999856204,1201558.766529999906197,1
359,2734791.375000000000000,1201558.000000000000000,1
360,2735438.658859999850392,1201556.339970000088215,1
361,2735126.750000000000000,1201560.750000000000000,1
362,2735230.375000000000000,1201540.750000000000000,1
363,2734789.565789999905974,1201568.539469999959692,1
364,2735145.931820000056177,1201567.931820000056177,1
365,2734834.250000000000000,1201570.750000000000000,1
366,2735062.724359999876469,1201571.467949999962002,1
367,2734587.537229999899864,1201572.776599999982864,1
368,2734599.554349999874830,1201573.358699999982491,1
369,2735149.044120000209659,1201577.250000000000000,1
370,2735521.000000000000000,1201576.805560000007972,1
371,2735174.497810000088066,1201573.271930000046268,1
372,2734588.500000000000000,1201578.500000000000000,1
373,2735108.372219999786466,1201579.072219999972731,1
374,2735274.609649999998510,1201577.679819999961182,1
375,2735262.182930000126362,1201577.264630000106990,1
376,2735532.388890000060201,1201580.392359999939799,1
377,2734597.750000000000000,1201580.250000000000000,1
378,2735132.434280000161380,1201582.403119999915361,1
379,2735156.205449999775738,1201587.878710000077263,1
380,2734859.284479999914765,1201591.905169999925420,1
381,2735431.620099999941885,1201594.010950000025332,1
382,2735474.277780000120401,1201593.694439999992028,1
383,2735134.750000000000000,1201594.500000000000000,1
384,2735539.339740000199527,1201595.070509999990463,1
385,2735112.000000000000000,1201593.000000000000000,1
386,2735183.611109999939799,1201596.319439999992028,1
387,2735064.750000000000000,1201601.000000000000000,1
388,2735163.793479999992996,1201603.423909999895841,1
389,2735178.250000000000000,1201604.000000000000000,1
390,2735124.625000000000000,1201613.250000000000000,1
391,2734898.125000000000000,1201614.307839999906719,1
392,2735100.250000000000000,1201601.500000000000000,1
393,2735152.500000000000000,1201610.000000000000000,1
394,2735562.750000000000000,1201614.250000000000000,1
395,2735069.226600000169128,1201614.492550000082701,1
396,2735151.250000000000000,1201635.500000000000000,1
397,2735082.037039999850094,1201636.462959999917075,1
398,2735103.319860000163317,1201633.782970000058413,1
399,2735468.588709999807179,1201642.846769999945536,1
400,2735447.234310000203550,1201643.740199999883771,1
401,2734440.407889999914914,1201649.250000000000000,1
402,2734452.852890000212938,1201642.987239999929443,1
403,2735429.365780000109226,1201650.510280000045896,1
404,2735501.934340000152588,1201641.132149999961257,1
405,2735521.483550000004470,1201643.619179999921471,1
406,2735150.627239999826998,1201648.631069999886677,1
407,2735469.205879999790341,1201657.441180000081658,1
408,2735455.750000000000000,1201660.250000000000000,1
409,2734803.021430000197142,1201668.964290000032634,1
410,2735601.185109999962151,1201666.387399999890476,1
411,2734832.250000000000000,1201671.500000000000000,1
412,2735062.290000000037253,1201679.469999999972060,1
413,2735059.125000000000000,1201681.750000000000000,1
414,2735559.317770000081509,1201680.182229999918491,1
415,2735327.914739999920130,1201687.518789999885485,1
416,2735628.500000000000000,1201681.250000000000000,1
417,2735044.750000000000000,1201684.750000000000000,1
418,2734813.625000000000000,1201668.500000000000000,1
419,2735246.904639999847859,1201701.306700000073761,1
420,2734835.402170000132173,1201705.380429999902844,1
421,2735071.527230000123382,1201705.477720000082627,1
422,2735317.320419999770820,1201705.656100000021979,1
423,2735258.266530000139028,1201709.708679999923334,1
424,2735284.513160000089556,1201708.868419999955222,1
425,2735068.187140000052750,1201712.075710000004619,1
426,2735113.834809999912977,1201709.772970000049099,1
427,2735149.487699999939650,1201717.954919999931008,1
428,2735618.833600000012666,1201715.684080000035465,1
429,2735160.612069999799132,1201723.560340000083670,1
430,2735259.250000000000000,1201724.000000000000000,1
431,2735031.801020000129938,1201726.137760000070557,1
432,2734703.161760000046343,1201728.985289999982342,1
433,2735095.500000000000000,1201730.500000000000000,1
434,2735244.197370000183582,1201729.960530000040308,1
435,2734847.077659999951720,1201731.757509999908507,1
436,2735242.200000000186265,1201733.666669999947771,1
437,2734107.542679999954998,1201737.396339999977499,1
438,2734973.792859999928623,1201739.207140000071377,1
439,2735530.464290000032634,1201739.571430000010878,1
440,2734712.719440000131726,1201737.066630000015721,1
441,2735142.825540000107139,1201741.678060000063851,1
442,2734956.250000000000000,1201747.500000000000000,1
443,2734154.000000000000000,1201749.107139999978244,1
444,2734978.513389999978244,1201747.098209999967366,1
445,2735280.516669999808073,1201750.672220000065863,1
446,2735365.936230000108480,1201747.952430000063032,1
447,2735608.126329999882728,1201737.089129999978468,1
448,2734948.037920000031590,1201751.854009999893606,1
449,2735213.147359999828041,1201754.879029999952763,1
450,2734845.161100000143051,1201753.999220000114292,1
451,2735583.209770000074059,1201758.784479999914765,1
452,2734057.879310000222176,1201758.919539999915287,1
453,2734083.125000000000000,1201758.500000000000000,1
454,2735155.806599999777973,1201763.334909999975935,1
455,2734031.250000000000000,1201766.865669999970123,1
456,2735328.635420000180602,1201770.885419999947771,1
457,2735646.579630000051111,1201771.298149999929592,1
458,2735325.642860000021756,1201773.500000000000000,1
459,2735711.500000000000000,1201772.000000000000000,1
460,2734739.000000000000000,1201774.863640000112355,1
461,2734735.625000000000000,1201783.250000000000000,1
462,2735758.566329999826849,1201786.739800000097603,1
463,2733822.471400000154972,1201786.429539999924600,1
464,2734000.133779999800026,1201783.325660000089556,1
465,2735246.202510000206530,1201788.082399999955669,1
466,2735524.250000000000000,1201792.500000000000000,1
467,2735240.759260000195354,1201794.953699999954551,1
468,2735735.320989999920130,1201788.836210000095889,1
469,2734182.924999999813735,1201797.300000000046566,1
470,2735518.076090000104159,1201797.108699999982491,1
471,2735774.142620000056922,1201793.374159999890253,1
472,2735761.014239999931306,1201797.328930000076070,1
473,2734192.750000000000000,1201798.367649999912828,1
474,2734187.113640000112355,1201801.213639999972656,1
475,2735272.302629999816418,1201803.276319999946281,1
476,2735365.296879999805242,1201803.828130000038072,1
477,2733792.000000000000000,1201804.000000000000000,1
478,2734296.649999999906868,1201810.640910000074655,1
479,2735544.500000000000000,1201814.000000000000000,1
480,2734190.075399999972433,1201815.638890000060201,1
481,2734319.617649999912828,1201830.661760000046343,1
482,2734305.653849999886006,1201833.602560000028461,1
483,2735624.352270000148565,1201838.545450000092387,1
484,2733866.825000000186265,1201840.100000000093132,1
485,2735610.250000000000000,1201837.750000000000000,1
486,2735862.750000000000000,1201840.000000000000000,1
487,2733852.273810000158846,1201842.654760000063106,1
488,2733928.911290000192821,1201853.911289999959990,1
489,2735467.927420000080019,1201854.895160000072792,1
490,2735521.020620000082999,1201868.791100000031292,1
491,2735574.486839999910444,1201868.881580000044778,1
492,2735811.375000000000000,1201871.500000000000000,1
493,2735739.658830000087619,1201868.828209999948740,1
494,2734304.000000000000000,1201871.750000000000000,1
495,2735564.750000000000000,1201870.500000000000000,1
496,2735749.750000000000000,1201881.191180000081658,1
497,2735587.685790000017732,1201879.722679999889806,1
498,2736043.500000000000000,1201883.250000000000000,1
499,2736050.013160000089556,1201889.802630000049248,1
500,2733794.519660000223666,1201891.352530000032857,1
501,2736057.905079999938607,1201898.164439999964088,1
502,2735337.000000000000000,1201900.500000000000000,1
503,2735682.733270000200719,1201907.380110000027344,1
504,2736057.673729999922216,1201910.881359999999404,1
505,2735723.500000000000000,1201910.500000000000000,1
506,2735488.000000000000000,1201917.000000000000000,1
507,2733797.625000000000000,1201923.500000000000000,1
508,2733874.564139999914914,1201923.532720000017434,1
509,2735717.122880000155419,1201923.707630000077188,1
510,2735833.500000000000000,1201924.000000000000000,1
511,2733801.000000000000000,1201927.750000000000000,1
512,2733877.046870000194758,1201930.359380000038072,1
513,2733876.250000000000000,1201933.500000000000000,1
514,2735367.000000000000000,1201940.024369999999180,1
515,2735740.070390000008047,1201943.424760000081733,1
516,2733799.875000000000000,1201945.992589999921620,1
517,2735311.500000000000000,1201963.250000000000000,1
518,2733859.683329999912530,1201961.897219999926165,1
519,2736729.559789999853820,1201966.807909999974072,1
520,2733787.916670000180602,1201970.490740000037476,1
521,2733821.875000000000000,1201972.500000000000000,1
522,2735165.560060000047088,1201979.529219999909401,1
523,2733800.986359999980778,1201982.684549999888986,1
524,2733439.574680000077933,1201989.295450000092387,1
525,2736802.206259999889880,1201990.738039999967441,1
526,2735856.766669999808073,1201992.350000000093132,1
527,2736119.702550000045449,1201992.910579999908805,1
528,2736146.783650000113994,1201995.682689999928698,1
529,2736763.500000000000000,1201997.500000000000000,1
530,2736808.062729999888688,1201999.419089999981225,1
531,2735856.654279999900609,1202000.874689999967813,1
532,2736880.382970000151545,1202004.810079999966547,1
533,2735802.407139999791980,1202006.878569999942556,1
534,2736151.945119999814779,1202011.609759999904782,1
535,2735803.908330000005662,1202011.968750000000000,1
536,2735257.572589999996126,1202016.037879999959841,1
537,2736167.190220000222325,1202013.972830000100657,1
538,2735237.125000000000000,1202023.469160000095144,1
539,2735783.250000000000000,1202023.750000000000000,1
540,2735762.625000000000000,1202024.949999999953434,1
541,2735779.959999999962747,1202026.229999999981374,1
542,2736026.734509999863803,1202024.997789999935776,1
543,2733415.000000000000000,1202030.000000000000000,1
544,2735215.856379999779165,1202030.452130000106990,1
545,2736178.012300000060350,1202031.422130000079051,1
546,2736183.392860000021756,1202035.525510000064969,1
547,2733345.250000000000000,1202038.380429999902844,1
548,2736440.750000000000000,1202042.750000000000000,1
549,2736199.931249999906868,1202044.824999999953434,1
550,2736416.250000000000000,1202043.000000000000000,1
551,2733309.482499999925494,1202043.787500000093132,1
552,2736114.147510000038892,1202044.547340000048280,1
553,2735202.125000000000000,1202046.500000000000000,1
554,2736209.341550000011921,1202048.045769999967888,1
555,2735868.922480000182986,1202048.593180000083521,1
556,2732742.630950000137091,1202053.638890000060201,1
557,2733150.375680000055581,1202056.531419999897480,1
558,2735189.754499999806285,1202060.250000000000000,1
559,2736311.250000000000000,1202057.250000000000000,1
560,2736893.594829999841750,1202060.715520000085235,1
561,2736215.666670000180602,1202060.525639999890700,1
562,2733928.500000000000000,1202065.250000000000000,1
563,2736041.293479999992996,1202066.255429999902844,1
564,2736033.779699999839067,1202065.631190000101924,1
565,2736086.991940000094473,1202074.338710000040010,1
566,2736058.639250000007451,1202075.178760000038892,1
567,2734241.921050000004470,1202076.342110000085086,1
568,2733922.111990000121295,1202080.979340000078082,1
569,2734291.875000000000000,1202089.250000000000000,1
570,2736414.547470000106841,1202091.370249999919906,1
571,2733226.625000000000000,1202092.553569999989122,1
572,2733222.109180000144988,1202098.442259999923408,1
573,2734136.477680000010878,1202104.071430000010878,1
574,2734289.857530000153929,1202105.061830000020564,1
575,2735876.720300000160933,1202108.466169999912381,1
576,2735818.677929999772459,1202114.343219999922439,1
577,2734129.711540000047535,1202116.826919999904931,1
578,2735829.488549999892712,1202116.134079999988899,1
579,2735368.125000000000000,1202118.500000000000000,1
580,2736164.407660000026226,1202115.675680000102147,1
